ticker,company,contract_id,issuer_id,issuer_cik,security_type,instrument_status,exchange,sector,industry,current_price,reference_52w_high,market_cap,avg_dollar_volume,return_1m_pct,return_3m_pct,return_6m_pct,return_12m_pct,drawdown_pct,historical_volatility_pct,trading_history_days,momentum_history_status,data_integrity_status,as_of,l2_status,l2_setup_score,l2_confidence_pct,l2_quality_prior_score,l2_room_to_target_score,setup_prior_growth,setup_pullback_geometry,setup_liquidity,setup_data_completeness,setup_model_version,l2_rules_hash
IDN,"Intellicheck, Inc. - Common Stock",nasdaqtrader:Q:IDN,SECURITY:IDN:nasdaqtrader:Q:IDN,,common_equity,eligible,Q,,,2.95,8.99,,1573101.6548412698,-20.91152815013404,-28.743961352657,-39.795918367346935,-39.0495867768595,67.1857619577308,92.10343209308213,276.0,full,usable,2026-08-17,rejected,44.14,100.0,,,67.0,30.0,0.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IDR,"Idaho Strategic Resources, Inc. Common Stock",nasdaqtrader:A:IDR,SECURITY:IDR:nasdaqtrader:A:IDR,,common_equity,eligible,A,,,30.65,52.66,,8233305.6928571435,7.922535211267601,-19.74338832155015,-21.106821106821116,18.066255778120176,41.796429927838965,68.15220048865227,276.0,full,usable,2026-08-17,conditional,86.36,100.0,,,87.0,95.0,62.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IDT,IDT Corporation Class B Common Stock,nasdaqtrader:N:IDT,NAMECLASS:IDT CORPORATION,,common_equity,eligible,N,,,66.46,68.3,,11917857.3884127,5.22482583913868,27.80769230769229,36.3002461033634,6.115280217148311,2.6939970717423156,22.648435852048063,276.0,full,usable,2026-08-17,conditional,47.43,100.0,,,57.0,10.0,62.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IDXX,"IDEXX Laboratories, Inc. - Common Stock",nasdaqtrader:Q:IDXX,SECURITY:IDXX:nasdaqtrader:Q:IDXX,,common_equity,eligible,Q,,,546.09,766.68,,368632657.8570635,-3.7625123361060275,3.271620113844831,-13.229522523238257,-16.49361571985626,28.772108311159794,30.80084552026073,276.0,full,usable,2026-08-17,conditional,87.71,100.0,,,73.0,92.0,92.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IDYA,"IDEAYA Biosciences, Inc. - Common Stock",nasdaqtrader:Q:IDYA,SECURITY:IDYA:nasdaqtrader:Q:IDYA,,common_equity,eligible,Q,,,36.54,40.51,,35981748.692539684,1.4718133851707949,29.528535980148884,20.713577799801786,49.938448912597444,9.800049370525798,34.54552805649633,276.0,full,usable,2026-08-17,conditional,79.29,100.0,,,65.0,82.0,80.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IE,Ivanhoe Electric Inc. Common Stock,nasdaqtrader:A:IE,SECURITY:IE:nasdaqtrader:A:IE,,common_equity,eligible,A,,,10.59,19.92,,22984382.173968256,30.25830258302582,-17.006269592476485,-32.93223559214693,7.1862348178137525,46.837349397590366,69.4904072659159,276.0,full,usable,2026-08-17,conditional,84.07,100.0,,,79.0,95.0,62.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IEP,Icahn Enterprises L.P. - Depositary Units representing Limited Partner Interests,qrgf-resolution-required:Q:IEP,SECURITY:IEP:qrgf-resolution-required:Q:IEP,,common_equity,eligible,Q,,,7.11,9.4,,6943163.448412699,-5.073431241655535,-13.186813186813174,-11.786600496277922,-23.875802997858663,24.36170212765958,26.077817812423042,276.0,full,usable,2026-08-17,conditional,81.29,100.0,,,73.0,92.0,62.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IESC,"IES Holdings, Inc. - Common Stock",nasdaqtrader:Q:IESC,SECURITY:IESC:nasdaqtrader:Q:IESC,,common_equity,eligible,Q,,,793.96,793.96,,172767152.3633333,29.51616586734529,16.38229258282029,53.226802532036444,137.1162346195198,0.0,110.47454318270175,276.0,full,usable,2026-08-17,conditional,58.43,100.0,,,73.0,10.0,92.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IEX,IDEX Corporation Common Stock,nasdaqtrader:N:IEX,SECURITY:IEX:nasdaqtrader:N:IEX,,common_equity,eligible,N,,,240.39,240.52,,155485176.19825396,6.868498266204326,15.744619384659831,14.24837222565467,43.78252287816255,0.0540495592882162,18.88447263688469,276.0,full,usable,2026-08-17,conditional,59.0,100.0,,,75.0,10.0,92.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IFBD,"Infobird Co., Ltd - Ordinary Shares",nasdaqtrader:Q:IFBD,SECURITY:IFBD:nasdaqtrader:Q:IFBD,,common_equity,eligible,Q,,,1.04,1.345,,86810.21525079366,-9.565217391304337,20.91617253807698,0.9708737864077666,4.5016077170418,22.676579925650554,69.63167180077953,276.0,full,usable,2026-08-17,rejected,66.29,100.0,,,67.0,92.0,0.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IFF,"International Flavors & Fragrances, Inc. Common Stock",nasdaqtrader:N:IFF,SECURITY:IFF:nasdaqtrader:N:IFF,,common_equity,eligible,N,,,81.83,88.07,,153636745.6568254,4.641943734015341,11.942544459644333,-1.4096385542168743,24.513085818624457,7.085273078233223,40.63914819209252,276.0,full,usable,2026-08-17,conditional,65.43,100.0,,,75.0,28.0,92.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IFRX,InflaRx N.V. - Common Stock,nasdaqtrader:Q:IFRX,SECURITY:IFRX:nasdaqtrader:Q:IFRX,,common_equity,eligible,Q,,,2.07,2.74,,2338497.548968254,11.590296495956864,-16.194331983805675,140.75366364270758,150.21153148797288,24.452554744525557,45.38298747503634,276.0,full,usable,2026-08-17,conditional,81.07,100.0,,,85.0,92.0,45.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IFS,Intercorp Financial Services Inc. Common Shares,nasdaqtrader:N:IFS,SECURITY:IFS:nasdaqtrader:N:IFS,,common_equity,eligible,N,,,54.64,60.68,,16540319.038888888,-8.106289942818702,21.828316610925302,15.031578947368418,41.1521570653578,9.953856295319707,27.740838738802232,276.0,full,usable,2026-08-17,conditional,75.43,100.0,,,65.0,82.0,62.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IGC,"IGC Pharma, Inc. Common Stock",nasdaqtrader:A:IGC,SECURITY:IGC:nasdaqtrader:A:IGC,,common_equity,eligible,A,,,0.28,0.47,,181263.33383809525,7.692307692307709,-2.0979020979020824,9.375,-22.22222222222221,40.42553191489361,45.01215224696271,276.0,full,usable,2026-08-17,rejected,69.07,100.0,,,73.0,95.0,0.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IGIC,International General Insurance Holdings Ltd. - Ordinary Shares,nasdaqtrader:Q:IGIC,SECURITY:IGIC:nasdaqtrader:Q:IGIC,,common_equity,eligible,Q,,,26.24,28.93,,2413842.8301587305,-5.9160989602008,5.508644953759534,4.458598726114649,8.206185567010294,9.29830625648117,27.711923147283763,276.0,full,usable,2026-08-17,conditional,72.36,100.0,,,67.0,82.0,45.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IGV,iShares Expanded Tech-Software Sector ETF,US:IGV,SECURITY:IGV:US:IGV,,etf,eligible,Z,,,101.99,117.79,,1604572770.6999207,9.903017241379297,11.124427979952056,23.220973782771527,-5.861177773675474,13.413702351642765,30.855705058451804,276.0,full,usable,2026-08-17,conditional,79.57,100.0,,,51.0,82.0,100.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IH,"iHuman Inc. American depositary shares, each representing five Class A ordinary shares",nasdaqtrader:N:IH,SECURITY:IH:nasdaqtrader:N:IH,,adr,eligible,N,,,1.29,3.07,,15853.64003968254,-5.839416058394164,-21.818181818181813,-35.5,-53.090909090909086,57.98045602605863,46.644151019399196,276.0,full,usable,2026-08-17,rejected,58.43,100.0,,,67.0,70.0,0.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IHG,Intercontinental Hotels Group American Depositary Shares (Each representing one Ordinary Share),nasdaqtrader:N:IHG,SECURITY:IHG:nasdaqtrader:N:IHG,,adr,eligible,N,,,160.25,174.13,,42194898.52333333,1.3727226720647634,7.85435455646788,9.662629165811264,33.33055994675098,7.971056107505881,22.341538079920152,276.0,full,usable,2026-08-17,conditional,62.86,100.0,,,75.0,28.0,80.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IHRT,"iHeartMedia, Inc. - Class A Common Stock",nasdaqtrader:Q:IHRT,NAMECLASS:IHEARTMEDIA INC,,common_equity,eligible,Q,,,2.96,6.33,,3998632.685793651,-22.715404699738905,-38.140020898641595,-15.186246418338111,30.973451327433633,53.23854660347551,83.7763502080579,276.0,full,usable,2026-08-17,conditional,73.79,100.0,,,87.0,70.0,45.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IHS,IHS Holding Limited Ordinary Shares,nasdaqtrader:N:IHS,SECURITY:IHS:nasdaqtrader:N:IHS,,common_equity,eligible,N,,,8.33,8.73,,10295397.714444444,2.208588957055202,1.0922330097087318,0.4825090470446325,19.683908045977017,4.58190148911799,9.438605404685772,276.0,full,usable,2026-08-17,conditional,56.0,100.0,,,87.0,10.0,62.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IHT,InnSuites Hospitality Trust Shares of Beneficial Interest,nasdaqtrader:A:IHT,SECURITY:IHT:nasdaqtrader:A:IHT,,common_equity,eligible,A,,,1.6,3.32,,791756.1609650794,-4.191616766467055,42.22222222222223,31.147540983606568,-18.781725888324864,51.80722891566265,57.027339482004905,276.0,full,usable,2026-08-17,rejected,53.86,100.0,,,51.0,70.0,0.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
III,"Information Services Group, Inc. - Common Stock",nasdaqtrader:Q:III,SECURITY:III:nasdaqtrader:Q:III,,common_equity,eligible,Q,,,4.94,6.1,,1082868.046111111,23.809523809523814,19.902912621359235,4.219409282700415,-0.6036217303822755,19.016393442622935,60.499049643689695,276.0,full,usable,2026-08-17,rejected,61.0,100.0,,,61.0,82.0,0.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IIIN,"Insteel Industries, Inc. Common Stock",nasdaqtrader:N:IIIN,SECURITY:IIIN:nasdaqtrader:N:IIIN,,common_equity,eligible,N,,,32.82,39.5,,9616882.311904762,5.8709677419354955,27.753989879330465,-12.666311868014901,-11.868958109559614,16.911392405063285,33.06659070689009,276.0,full,usable,2026-08-17,conditional,74.29,100.0,,,61.0,82.0,62.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
IIIV,"i3 Verticals, Inc. - Common Stock",nasdaqtrader:Q:IIIV,SECURITY:IIIV:nasdaqtrader:Q:IIIV,,common_equity,eligible,Q,,,16.0,33.11,,8999788.564523809,-22.7426364075326,-15.254237288135586,-27.92792792792792,-49.906073888541016,51.67623074599818,73.80312892151132,276.0,full,usable,2026-08-17,conditional,71.71,100.0,,,67.0,70.0,62.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
