ticker,company,contract_id,issuer_id,issuer_cik,security_type,instrument_status,exchange,sector,industry,current_price,reference_52w_high,market_cap,avg_dollar_volume,return_1m_pct,return_3m_pct,return_6m_pct,return_12m_pct,drawdown_pct,historical_volatility_pct,trading_history_days,momentum_history_status,data_integrity_status,as_of,l2_status,l2_setup_score,l2_confidence_pct,l2_quality_prior_score,l2_room_to_target_score,setup_prior_growth,setup_pullback_geometry,setup_liquidity,setup_data_completeness,setup_model_version,l2_rules_hash
KEX,Kirby Corporation Common Stock,nasdaqtrader:N:KEX,SECURITY:KEX:nasdaqtrader:N:KEX,,common_equity,eligible,N,,,139.22,152.59,,81741281.38253969,-6.695261711681533,-6.368955545093824,8.48593469960257,41.340101522842644,8.762042073530374,36.54655644108334,277.0,full,usable,2026-08-20,conditional,85.57,100.0,,,87.0,82.0,80.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
KEY,KeyCorp Common Stock,nasdaqtrader:N:KEY,SECURITY:KEY:nasdaqtrader:N:KEY,,common_equity,eligible,N,,,21.85,23.99,,250499698.91904762,-5.45218520121159,2.055114432508187,0.2753556677375091,20.385674931129504,8.92038349312212,19.96299708207225,277.0,full,usable,2026-08-20,conditional,88.14,100.0,,,87.0,82.0,92.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
KEYS,Keysight Technologies Inc. Common Stock,nasdaqtrader:N:KEYS,SECURITY:KEYS:nasdaqtrader:N:KEYS,,common_equity,eligible,N,,,316.51,373.34,,513657745.3246032,-3.3645772906298554,-7.474859681945745,32.132420472572434,93.6077807682897,15.222049606257027,44.01121607196368,277.0,full,usable,2026-08-20,conditional,89.29,100.0,,,85.0,82.0,100.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
KFFB,Kentucky First Federal Bancorp - Common Stock,nasdaqtrader:Q:KFFB,SECURITY:KFFB:nasdaqtrader:Q:KFFB,,common_equity,eligible,Q,,,5.58,5.62,,19823.250730158732,5.681818181818188,19.742489270386265,13.877551020408152,73.16823387021691,0.7117437722419906,25.334921904904373,277.0,full,usable,2026-08-20,rejected,41.57,100.0,,,83.0,10.0,0.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
KFRC,"Kforce, Inc. Common Stock",nasdaqtrader:N:KFRC,SECURITY:KFRC:nasdaqtrader:N:KFRC,,common_equity,eligible,N,,,58.13,60.45,,12262343.786666667,0.5535374502681156,43.2479053721045,101.98054204308549,79.19235511713936,3.8378825475599676,37.354929577766995,277.0,full,usable,2026-08-20,conditional,52.0,100.0,,,73.0,10.0,62.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
KFY,Korn Ferry Common Stock,nasdaqtrader:N:KFY,SECURITY:KFY:nasdaqtrader:N:KFY,,common_equity,eligible,N,,,84.59,84.83,,38137461.565238096,8.309859154929589,27.66374886809537,34.54747892476539,14.729418147294183,0.28291877873393156,27.33824486246567,277.0,full,usable,2026-08-20,conditional,51.29,100.0,,,57.0,10.0,80.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
KG,"Kestrel Group, Ltd. - Common Stock",nasdaqtrader:Q:KG,SECURITY:KG:nasdaqtrader:Q:KG,,common_equity,eligible,Q,,,8.0,29.06,,163143.73055555555,-12.568306010928964,-31.62393162393162,-34.15637860082305,-70.13811123553563,72.47075017205782,55.416755312597886,277.0,full,usable,2026-08-20,rejected,38.43,100.0,,,47.0,30.0,0.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
KGC,Kinross Gold Corporation Common Stock,nasdaqtrader:N:KGC,SECURITY:KGC:nasdaqtrader:N:KGC,,common_equity,eligible,N,,,31.43,38.07,,214282530.55825397,29.66171617161717,9.81830887491264,-6.03886397608372,68.07486631016044,17.44155503020751,52.55396192728647,277.0,full,usable,2026-08-20,conditional,87.0,100.0,,,83.0,82.0,92.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
KGEI,Kolibri Global Energy Inc. - Common stock,nasdaqtrader:Q:KGEI,SECURITY:KGEI:nasdaqtrader:Q:KGEI,,common_equity,eligible,Q,,,6.09,6.5,,988649.8019047618,15.122873345935716,-2.4038461538461564,54.177215189873415,11.538461538461542,6.307692307692314,52.21596034407958,277.0,full,usable,2026-08-20,rejected,44.0,100.0,,,69.0,28.0,0.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
KGS,"Kodiak Gas Services, Inc. Common Stock",nasdaqtrader:N:KGS,SECURITY:KGS:nasdaqtrader:N:KGS,,common_equity,eligible,N,,,60.6,76.27,,119258961.71380953,-9.552238805970148,-17.382413087934555,21.199999999999996,69.6528555431131,20.545430706699875,53.21629787527202,277.0,full,usable,2026-08-20,conditional,91.14,100.0,,,85.0,92.0,92.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
