ticker,company,contract_id,issuer_id,issuer_cik,security_type,instrument_status,exchange,sector,industry,current_price,reference_52w_high,market_cap,avg_dollar_volume,return_1m_pct,return_3m_pct,return_6m_pct,return_12m_pct,drawdown_pct,historical_volatility_pct,trading_history_days,momentum_history_status,data_integrity_status,as_of,l2_status,l2_setup_score,l2_confidence_pct,l2_quality_prior_score,l2_room_to_target_score,setup_prior_growth,setup_pullback_geometry,setup_liquidity,setup_data_completeness,setup_model_version,l2_rules_hash
AZZ,AZZ Inc.,qrgf-resolution-required:N:AZZ,SECURITY:AZZ:qrgf-resolution-required:N:AZZ,,common_equity,eligible,N,,,139.43,160.17,,44206187.09142858,-7.533656077989248,1.766294431063442,3.082951352949892,23.138744149077105,12.948741961665721,31.51071120244407,277.0,full,usable,2026-08-20,conditional,85.57,100.0,,,87.0,82.0,80.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
B,Barrick Mining Corporation Common Shares,nasdaqtrader:N:B,SECURITY:B:nasdaqtrader:N:B,,common_equity,eligible,N,,,46.27,52.98,,435709080.7947619,23.353772327379385,13.019052271617015,-4.696189495365588,93.03295786399669,12.665156662891642,47.68217903690047,277.0,full,usable,2026-08-20,conditional,87.0,100.0,,,83.0,82.0,92.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
BA,Boeing Company (The) Common Stock,nasdaqtrader:N:BA,SECURITY:BA:nasdaqtrader:N:BA,,common_equity,eligible,N,,,215.1,252.15,,1313971957.1919048,3.0913012221423397,-3.195319531953189,-7.962859954644652,-4.400000000000004,14.69363474122547,38.67151130306982,277.0,full,usable,2026-08-20,conditional,85.86,100.0,,,73.0,82.0,100.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
BABA,Alibaba Group Holding Limited American Depositary Shares each representing eight Ordinary share,nasdaqtrader:N:BABA,SECURITY:BABA:nasdaqtrader:N:BABA,,adr,eligible,N,,,130.53,189.34,,1386601188.815238,11.985243651338372,-2.9300215661485773,-15.38860439489208,8.784065338778246,31.06052603781557,36.07588864407497,277.0,full,usable,2026-08-20,conditional,91.14,100.0,,,79.0,92.0,100.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
BAC,Bank of America Corporation Common Stock,nasdaqtrader:N:BAC,SECURITY:BAC:nasdaqtrader:N:BAC,,common_equity,eligible,N,,,61.86,64.81,,1980924960.5092063,0.3894839337877265,20.749560804216284,17.225696418419556,28.660565723793674,4.5517667026693465,17.378592562834605,277.0,full,usable,2026-08-20,conditional,57.86,100.0,,,65.0,10.0,100.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
BAER,"Bridger Aerospace Group Holdings, Inc. - Common Stock",nasdaqtrader:Q:BAER,SECURITY:BAER:nasdaqtrader:Q:BAER,,common_equity,eligible,Q,,,1.155,3.27,,1585763.4386507936,-40.4639175257732,-40.76923076923077,-55.916030534351144,-39.52879581151832,64.6788990825688,107.77754916463809,277.0,full,usable,2026-08-20,rejected,55.57,100.0,,,57.0,70.0,0.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
BAFN,BayFirst Financial Corp. - Common Stock,nasdaqtrader:Q:BAFN,SECURITY:BAFN:nasdaqtrader:Q:BAFN,,common_equity,eligible,Q,,,7.38,10.46,,123852.97933492063,28.347826086956516,21.78217821782178,6.954971667077281,-12.765957446808518,29.445506692160617,59.87273728896526,277.0,full,usable,2026-08-20,rejected,64.57,100.0,,,61.0,92.0,0.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
BAH,Booz Allen Hamilton Holding Corporation Common Stock,nasdaqtrader:N:BAH,SECURITY:BAH:nasdaqtrader:N:BAH,,common_equity,eligible,N,,,76.36,110.77,,160849081.6857143,15.469529714199304,-1.4073595868302147,-4.478358769076807,-30.35388544326888,31.064367608558275,44.8983998470656,277.0,full,usable,2026-08-20,conditional,86.0,100.0,,,67.0,92.0,92.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
BAK,Braskem SA ADR,nasdaqtrader:N:BAK,SECURITY:BAK:nasdaqtrader:N:BAK,,adr,eligible,N,,,1.98,5.02,,6272306.330793651,-18.518518518518523,-58.921161825726145,-49.100257069408734,-30.281690140845065,60.55776892430278,54.88008516363189,277.0,full,usable,2026-08-20,conditional,68.29,100.0,,,55.0,70.0,62.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
BALL,Ball Corporation Common Stock,nasdaqtrader:N:BALL,SECURITY:BALL:nasdaqtrader:N:BALL,,common_equity,eligible,N,,,62.61,67.76,,150294537.54333332,0.4170008019246163,10.209470163703571,-5.1794638800545245,17.820850583364688,7.600354191263293,22.06744964808331,277.0,full,usable,2026-08-20,conditional,65.43,100.0,,,75.0,28.0,92.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
BALY,Bally's Corporation Common Stock,nasdaqtrader:N:BALY,SECURITY:BALY:nasdaqtrader:N:BALY,,common_equity,eligible,N,,,9.82,19.46,,955246.5401587302,-30.502476999292284,-9.158186864014805,-31.136044880785406,5.591397849462365,49.53751284686536,116.35734689249841,277.0,full,usable,2026-08-20,rejected,70.79,100.0,,,79.0,95.0,0.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
