ticker,company,contract_id,issuer_id,issuer_cik,security_type,instrument_status,exchange,sector,industry,current_price,reference_52w_high,market_cap,avg_dollar_volume,return_1m_pct,return_3m_pct,return_6m_pct,return_12m_pct,drawdown_pct,historical_volatility_pct,trading_history_days,momentum_history_status,data_integrity_status,as_of,l2_status,l2_setup_score,l2_confidence_pct,l2_quality_prior_score,l2_room_to_target_score,setup_prior_growth,setup_pullback_geometry,setup_liquidity,setup_data_completeness,setup_model_version,l2_rules_hash
EP,Empire Petroleum Corporation Common Stock,nasdaqtrader:A:EP,SECURITY:EP:nasdaqtrader:A:EP,,common_equity,eligible,A,,,3.0,5.6,,249575.23904761902,15.384615384615374,12.781954887218049,1.6949152542372836,-38.65030674846626,46.42857142857143,47.57483569287365,277.0,full,usable,2026-08-19,rejected,63.93,100.0,,,55.0,95.0,0.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
EPAC,Enerpac Tool Group Corp. Common Stock,nasdaqtrader:N:EPAC,SECURITY:EPAC:nasdaqtrader:N:EPAC,,common_equity,eligible,N,,,36.74,43.71,,17979011.615873016,8.281756557618625,10.896468457591313,-12.876452454351428,-13.369488328224467,15.946007778540372,38.53683975261704,277.0,full,usable,2026-08-19,conditional,74.29,100.0,,,61.0,82.0,62.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
EPAM,"EPAM Systems, Inc. Common Stock",nasdaqtrader:N:EPAM,SECURITY:EPAM:nasdaqtrader:N:EPAM,,common_equity,eligible,N,,,107.37,221.4,,181641835.4530159,20.342972427706798,6.825191523231511,-35.97113721748464,-34.769137302551634,51.5040650406504,69.12526652618999,277.0,full,usable,2026-08-19,conditional,74.71,100.0,,,55.0,70.0,92.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
EPC,Edgewell Personal Care Company Common Stock,nasdaqtrader:N:EPC,SECURITY:EPC:nasdaqtrader:N:EPC,,common_equity,eligible,N,,,28.74,29.66,,21041116.234920636,3.3812949640287693,79.62499999999999,30.045248868778263,24.361748160969277,3.101820633850305,35.19258123041832,277.0,full,usable,2026-08-19,conditional,49.71,100.0,,,65.0,10.0,62.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
EPD,Enterprise Products Partners L.P. Common Stock,nasdaqtrader:N:EPD,SECURITY:EPD:nasdaqtrader:N:EPD,,common_equity,eligible,N,,,38.12,39.8,,118407461.26301587,-1.141078838174281,-4.2211055276381915,5.566325117695925,21.67251835301627,4.2211055276381915,17.471030739657458,277.0,full,usable,2026-08-19,conditional,62.43,100.0,,,87.0,10.0,92.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
EPM,"Evolution Petroleum Corporation, Inc. Common Stock",nasdaqtrader:A:EPM,SECURITY:EPM:nasdaqtrader:A:EPM,,common_equity,eligible,A,,,3.34,5.5,,1542380.9531746032,-14.138817480719801,-29.386892177589864,-26.106194690265482,-33.730158730158735,39.27272727272727,52.15573044381934,277.0,full,usable,2026-08-19,rejected,67.36,100.0,,,67.0,95.0,0.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
EPR,EPR Properties Common Stock,nasdaqtrader:N:EPR,SECURITY:EPR:nasdaqtrader:N:EPR,,common_equity,eligible,N,,,60.62,64.32,,40667205.67380952,-2.3832528180354307,4.625474628926485,6.127450980392157,14.963019154181678,5.752487562189046,21.808408821690524,277.0,full,usable,2026-08-19,conditional,64.0,100.0,,,79.0,28.0,80.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
EPRT,"Essential Properties Realty Trust, Inc. Common Stock",nasdaqtrader:N:EPRT,SECURITY:EPRT:nasdaqtrader:N:EPRT,,common_equity,eligible,N,,,31.1,34.59,,58457865.636507936,-6.494287432351165,-0.22457491177414468,-3.804515929477259,2.809917355371905,10.089621277825966,21.631345368538145,277.0,full,usable,2026-08-19,conditional,83.29,100.0,,,79.0,82.0,80.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
EPRX,Eupraxia Pharmaceuticals Inc. - Common Stock,nasdaqtrader:Q:EPRX,SECURITY:EPRX:nasdaqtrader:Q:EPRX,,common_equity,eligible,Q,,,7.01,9.07,,2341562.1646031747,9.874608150470209,11.446740858505567,-14.093137254901967,32.26415094339623,22.712238147739804,58.62566057772263,277.0,full,usable,2026-08-19,conditional,78.21,100.0,,,75.0,92.0,45.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
EPSM,Epsium Enterprise Limited - Class A Ordinary Shares,nasdaqtrader:Q:EPSM,NAMECLASS:EPSIUM ENTERPRISE LIMITED,,common_equity,eligible,Q,,,1.5,138.0,,2409922.2391111115,15.384615384615374,16.279069767441868,-1.3157894736842146,-92.51123315027459,98.91304347826086,55.4364094568985,277.0,full,usable,2026-08-19,conditional,44.64,100.0,,,35.0,30.0,45.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
