ticker,company,contract_id,issuer_id,issuer_cik,security_type,instrument_status,exchange,sector,industry,current_price,reference_52w_high,market_cap,avg_dollar_volume,return_1m_pct,return_3m_pct,return_6m_pct,return_12m_pct,drawdown_pct,historical_volatility_pct,trading_history_days,momentum_history_status,data_integrity_status,as_of,l2_status,l2_setup_score,l2_confidence_pct,l2_quality_prior_score,l2_room_to_target_score,setup_prior_growth,setup_pullback_geometry,setup_liquidity,setup_data_completeness,setup_model_version,l2_rules_hash
AMIX,"Autonomix Medical, Inc. - Common Stock",nasdaqtrader:Q:AMIX,SECURITY:AMIX:nasdaqtrader:Q:AMIX,,common_equity,eligible,Q,,,5.27,26.46,,47390695.369904764,32.412060301507516,-25.428045846894022,-33.13031341200357,-76.32524707996407,80.08314436885865,556.6625614630232,277.0,full,usable,2026-08-20,conditional,55.57,100.0,,,47.0,30.0,80.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
AMKR,"Amkor Technology, Inc. - Common Stock",nasdaqtrader:Q:AMKR,SECURITY:AMKR:nasdaqtrader:Q:AMKR,,common_equity,eligible,Q,,,50.86,93.55,,391984319.3028571,-24.05554725996715,-25.740984085267915,5.213074058750511,114.23757371524852,45.63335114911812,116.80237708490262,277.0,full,usable,2026-08-20,conditional,95.07,100.0,,,95.0,95.0,92.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",nasdaqtrader:Q:AMLX,SECURITY:AMLX:nasdaqtrader:Q:AMLX,,common_equity,eligible,Q,,,39.66,39.66,,52714999.95095238,124.0677966101695,191.40337986774426,182.88159771754633,407.161125319693,0.0,156.22348892735613,277.0,full,usable,2026-08-20,conditional,55.86,100.0,,,73.0,10.0,80.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
AMN,AMN Healthcare Services Inc,qrgf-resolution-required:N:AMN,SECURITY:AMN:qrgf-resolution-required:N:AMN,,common_equity,eligible,N,,,34.79,36.6,,29094035.30968254,1.7548990933021313,29.52345495160089,101.3310185185185,73.34329845540609,4.945355191256839,70.81595386558047,277.0,full,usable,2026-08-20,conditional,55.86,100.0,,,73.0,10.0,80.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
AMP,"Ameriprise Financial, Inc. Common Stock",nasdaqtrader:N:AMP,SECURITY:AMP:nasdaqtrader:N:AMP,,common_equity,eligible,N,,,547.09,570.68,,311746861.9439683,3.847613985801601,19.642661884663347,15.803399445420485,8.065025876032085,4.133665101282668,17.931871807752337,277.0,full,usable,2026-08-20,conditional,53.86,100.0,,,57.0,10.0,92.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
AMPG,"Amplitech Group, Inc. - Common Stock",nasdaqtrader:Q:AMPG,SECURITY:AMPG:nasdaqtrader:Q:AMPG,,common_equity,eligible,Q,,,3.44,9.7,,28270812.982698414,-46.83153013910355,-22.34762979683973,25.090909090909097,16.216216216216207,64.5360824742268,152.9323717571168,277.0,full,usable,2026-08-20,conditional,78.43,100.0,,,77.0,70.0,80.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
AMPH,"Amphastar Pharmaceuticals, Inc. - Common Stock",nasdaqtrader:Q:AMPH,SECURITY:AMPH:nasdaqtrader:Q:AMPH,,common_equity,eligible,Q,,,21.68,30.81,,10646274.180555556,12.331606217616574,19.91150442477878,-24.036440084092504,-28.519617540389053,29.63323596234988,35.37771454913588,277.0,full,usable,2026-08-20,conditional,76.14,100.0,,,55.0,92.0,62.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
AMPL,"Amplitude, Inc. - Class A Common Stock",nasdaqtrader:Q:AMPL,NAMECLASS:AMPLITUDE INC,,common_equity,eligible,Q,,,12.93,13.3,,21767921.15031746,47.940503432494275,99.22958397534667,80.58659217877093,15.9641255605381,2.781954887218052,66.90329087373169,277.0,full,usable,2026-08-20,conditional,49.71,100.0,,,65.0,10.0,62.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
AMPX,"Amprius Technologies, Inc. Common Stock",nasdaqtrader:N:AMPX,SECURITY:AMPX:nasdaqtrader:N:AMPX,,common_equity,eligible,N,,,10.2,22.91,,103807769.62047619,0.2949852507374562,-32.315859323158605,-1.449275362318847,51.335311572700284,55.47795722391968,89.85661440840599,277.0,full,usable,2026-08-20,conditional,86.14,100.0,,,95.0,70.0,92.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
AMPY,Amplify Energy Corp. Common Stock,nasdaqtrader:N:AMPY,SECURITY:AMPY:nasdaqtrader:N:AMPY,,common_equity,eligible,N,,,4.91,6.63,,3630116.0826984127,19.756097560975626,-5.212355212355202,-12.788632326820604,29.894179894179906,25.942684766214175,55.36484047089863,277.0,full,usable,2026-08-20,conditional,81.64,100.0,,,87.0,92.0,45.0,100.0,2.2.0,c8f1bf1665a8c5dfb834c0571e7dd5f6b6e5ccd00eab00295338bd42cfde549b
