ticker,company,contract_id,security_type,instrument_status,exchange,sector,industry,price,market_cap,avg_dollar_volume,return_1m,return_3m,return_6m,return_12m,drawdown_52w,historical_volatility,trading_history_days,momentum_history_status,history_data_status,as_of,percent_unit,market_cap_applicability,market_cap_source
BTCS,BTCS Inc. - Common Stock,nasdaqtrader:Q:BTCS,common_equity,eligible,Q,,,1.35,,1343953.0554888889,33.66336633663367,-21.052631578947356,-14.556962025316455,-69.73094170403587,77.3489932885906,71.50088262088016,277,full,usable,2026-08-21,percent,deferred,
BTCT,BTC Digital Ltd. - Ordinary Shares,nasdaqtrader:Q:BTCT,common_equity,eligible,Q,,,1.14,,7131386.972936508,66.39906582980583,2.702702702702675,-4.201680672268915,-55.6420233463035,62.98701298701299,264.5915322545793,277,full,usable,2026-08-21,percent,deferred,
BTDR,Bitdeer Technologies Group - Ordinary Shares,nasdaqtrader:Q:BTDR,common_equity,eligible,Q,,,11.37,,166928903.66119048,-6.573541495480695,-23.793565683646122,46.1439588688946,-12.132921174652244,56.1003861003861,133.8000225135784,277,full,usable,2026-08-21,percent,deferred,
BTE,Baytex Energy Corp Common Shares,nasdaqtrader:N:BTE,common_equity,eligible,N,,,4.81,,77705044.84571429,9.567198177676527,-5.870841487279854,27.58620689655171,144.16243654822333,9.586466165413544,43.57136238444314,277,full,usable,2026-08-21,percent,deferred,
BTG,B2Gold Corp Common shares (Canada),nasdaqtrader:A:BTG,common_equity,eligible,A,,,5.52,,100003699.86714286,43.75,19.22246220302375,2.4118738404452778,44.88188976377951,11.111111111111116,71.10423334427374,277,full,usable,2026-08-21,percent,deferred,
BTGO,"BitGo Holdings, Inc. Class A Common Stock",nasdaqtrader:N:BTGO,common_equity,eligible,N,,,6.84,,9142892.042222222,35.17786561264822,-11.855670103092786,-34.91912464319695,,63.00703082747431,86.16487303954212,147,limited_but_usable,usable,2026-08-21,percent,deferred,
BTI,"British American Tobacco  Industries, p.l.c. Common Stock ADR",nasdaqtrader:N:BTI,adr,eligible,N,,,56.21,,253650370.73968256,-6.0661764705882355,-14.483493077742281,-9.455541237113396,-4.744958481613281,15.727136431784105,34.2581908748021,277,full,usable,2026-08-21,percent,optional,
BTMD,Biote Corp. - Class A common stock,nasdaqtrader:Q:BTMD,common_equity,eligible,Q,,,1.61,,595343.3541269841,-28.44444444444444,-22.22222222222221,-23.33333333333333,-45.79124579124579,53.86819484240688,126.71624019682301,277,full,usable,2026-08-21,percent,deferred,
BTOG,Bit Origin Limited - Class A Ordinary Shares,nasdaqtrader:Q:BTOG,common_equity,eligible,Q,,,3.73,,1570545.8695238095,-14.213431462741488,-57.73371104815863,-72.57352941176471,-97.20410763810808,97.59043927648578,91.32289597228845,277,full,usable,2026-08-21,percent,deferred,
BTQ,BTQ Technologies Corp. - Common Stock,nasdaqtrader:Q:BTQ,common_equity,eligible,Q,,,3.52,,15811741.406746032,5.705705705705699,4.142011834319526,38.03921568627453,,75.1060820367751,78.87515068573863,227,limited_but_usable,usable,2026-08-21,percent,deferred,
