ticker,company,contract_id,security_type,instrument_status,exchange,sector,industry,price,market_cap,avg_dollar_volume,return_1m,return_3m,return_6m,return_12m,drawdown_52w,historical_volatility,trading_history_days,momentum_history_status,history_data_status,as_of,percent_unit,market_cap_applicability,market_cap_source
HALO,"Halozyme Therapeutics, Inc. - Common Stock",nasdaqtrader:Q:HALO,common_equity,eligible,Q,,,98.66,,159573249.1540476,27.237554810420406,42.55165438520445,28.263130525221,51.481652080454474,4.325058184639263,58.66452287835766,277,full,usable,2026-08-14,percent,deferred,
HAPN,"Happen, Inc. - Common Stock",nasdaqtrader:Q:HAPN,common_equity,eligible,Q,,,19.57,,36272310.342380956,-0.7102993404363267,23.392181588902904,28.750000000000007,24.096385542168687,9.314179796107503,44.461336786726996,277,full,usable,2026-08-14,percent,deferred,
HAS,"Hasbro, Inc. - Common Stock",nasdaqtrader:Q:HAS,common_equity,eligible,Q,,,96.7,,191727229.94619048,17.797539286149355,1.0977522216413904,-4.794722851235589,20.393426294820728,8.72191806683028,38.59253931298747,277,full,usable,2026-08-14,percent,deferred,
HASI,"HA Sustainable Infrastructure Capital, Inc. Common Stock",nasdaqtrader:N:HASI,common_equity,eligible,N,,,42.12,,39192454.69396825,8.333333333333325,1.7637110413143198,17.55512140664248,56.57992565055763,2.747633341029798,25.993106276601758,277,full,usable,2026-08-14,percent,deferred,
HAWK,"HawkEye 360, Inc. Common Stock",nasdaqtrader:N:HAWK,common_equity,eligible,N,,,22.78,,24756681.42920635,25.648097076668506,-28.812499999999996,,,34.27582227351412,79.58634350479548,69,insufficient,usable,2026-08-14,percent,deferred,
HAYW,"Hayward Holdings, Inc. Common Stock",nasdaqtrader:N:HAYW,common_equity,eligible,N,,,15.16,,41197368.895555556,1.744966442953011,9.064748201438855,-8.232445520581111,-8.176862507571181,12.420566146735979,37.67768733243378,277,full,usable,2026-08-14,percent,deferred,
HBAN,Huntington Bancshares Incorporated - Common Stock,nasdaqtrader:Q:HBAN,common_equity,eligible,Q,,,17.91,,403139842.336508,-3.50215517241379,15.473887814313358,3.3467974610502216,7.117224880382778,7.057602490918525,24.927450638830866,277,full,usable,2026-08-14,percent,deferred,
HBB,Hamilton Beach Brands Holding Company Class A Common Stock,nasdaqtrader:N:HBB,common_equity,eligible,N,,,33.34,,1065737.158095238,38.3402489626556,76.77624602332982,76.40211640211643,127.57679180887376,0.0,71.17162032328149,277,full,usable,2026-08-14,percent,deferred,
HBCP,"Home Bancorp, Inc. - Common Stock",nasdaqtrader:Q:HBCP,common_equity,eligible,Q,,,71.96,,6352794.568888889,0.7702002520655338,14.40381558028616,18.316343308122306,34.95873968492123,0.7585160667494262,20.19833981980092,277,full,usable,2026-08-14,percent,deferred,
HBIO,"Harvard Bioscience, Inc. - Common Stock",nasdaqtrader:Q:HBIO,common_equity,eligible,Q,,,6.655,,119373.6530952381,11.848739495798322,20.561594202898558,18.839285714285726,33.099999999999994,15.43837357052097,46.192807508515315,277,full,usable,2026-08-14,percent,deferred,
HBM,Hudbay Minerals Inc. Ordinary Shares (Canada),nasdaqtrader:N:HBM,common_equity,eligible,N,,,26.69,,137551784.33603173,28.194044188280508,-2.198607548552578,5.120126033871597,135.56928508384817,16.25352996548478,64.60271776612302,277,full,usable,2026-08-14,percent,deferred,
HBNB,Hotel101 Global Holdings Corp. - Class A Ordinary Shares,nasdaqtrader:Q:HBNB,common_equity,eligible,Q,,,5.4,,31393.220192063494,0.0,-12.052117263843643,-28.57142857142856,159.6153846153846,46.0,53.34432526103772,277,full,usable,2026-08-14,percent,deferred,
HBNC,"Horizon Bancorp, Inc. - Common Stock",nasdaqtrader:Q:HBNC,common_equity,eligible,Q,,,20.57,,12516524.905714285,0.04863813229571967,15.044742729306492,15.756893640967927,26.584615384615383,1.105769230769238,18.000971866695313,277,full,usable,2026-08-14,percent,deferred,
HBT,"HBT Financial, Inc. - Common Stock",nasdaqtrader:Q:HBT,common_equity,eligible,Q,,,37.19,,5223096.930317461,11.38065289008685,35.40870198434369,29.266597149808817,45.10339445961764,0.0806018269747466,25.187606876535707,277,full,usable,2026-08-14,percent,deferred,
HCA,"HCA Healthcare, Inc. Common Stock",nasdaqtrader:N:HCA,common_equity,eligible,N,,,404.68,,643085802.5993651,4.910043034168088,-6.475618211231793,-24.389970479429024,3.641858320954783,25.764496542109217,42.382728572990935,277,full,usable,2026-08-14,percent,deferred,
HCAI,"Huachen AI Parking Management Technology Holding Co., Ltd. - Class A Ordinary Shares",nasdaqtrader:Q:HCAI,common_equity,eligible,Q,,,4.56,,3045832.1249190476,-33.96089790007242,-29.738058551617886,-35.01496365968363,-78.1190019193858,82.22222222222221,82.8202425024978,277,full,usable,2026-08-14,percent,deferred,
HCAT,"Health Catalyst, Inc - Common stock",nasdaqtrader:Q:HCAT,common_equity,eligible,Q,,,1.85,,3089370.7206349205,-18.85964912280701,58.11965811965813,0.5434782608695565,-42.546583850931675,49.86449864498644,99.73112278625833,277,full,usable,2026-08-14,percent,deferred,
HCC,"Warrior Met Coal, Inc. Common Stock",nasdaqtrader:N:HCC,common_equity,eligible,N,,,98.2,,69330025.4188889,22.078567876678278,14.358914638406883,14.066674410500646,53.79796397807362,10.953935437069273,37.90234413108377,277,full,usable,2026-08-14,percent,deferred,
HCHL,Happy City Holdings Limited - Class A Ordinary shares,nasdaqtrader:Q:HCHL,common_equity,eligible,Q,,,3.96,,1419459.916984127,0.0,28.57142857142856,292.0792079207921,18.208955223880597,19.01840490797545,0.0,276,full,usable,2026-08-13,percent,deferred,
HCI,"HCI Group, Inc. Common Stock",nasdaqtrader:N:HCI,common_equity,eligible,N,,,184.35,,29895888.03936508,3.3815612382234184,17.840705701866533,14.092090605272922,17.36805246068631,10.683139534883724,28.284143420509388,277,full,usable,2026-08-14,percent,deferred,
HCIC,Hennessy Capital Investment Corp. VIII - Class A Ordinary Shares,nasdaqtrader:Q:HCIC,common_equity,eligible,Q,,,10.0,,78699.80984126985,0.30090270812437314,1.2145748987854255,0.40160642570279403,1.9367991845055998,0.4975124378109541,2.2130283558845036,442,full,usable,2026-08-14,percent,deferred,
HCKT,"The Hackett Group, Inc. - Common Stock",nasdaqtrader:Q:HCKT,common_equity,eligible,Q,,,10.66,,4112911.6753968257,2.6974951830443183,11.331592689295045,-22.753623188405804,-49.81167608286252,49.882463563704746,60.162491790974656,277,full,usable,2026-08-14,percent,deferred,
HCM,HUTCHMED (China) Limited - American Depositary Shares,nasdaqtrader:Q:HCM,adr,eligible,Q,,,12.2,,587975.2511111111,5.081826012058577,-3.861308116627271,-17.288135593220343,-23.750000000000004,31.957612939208037,42.852162341496346,277,full,usable,2026-08-14,percent,optional,
HCSG,"Healthcare Services Group, Inc. - Common Stock",nasdaqtrader:Q:HCSG,common_equity,eligible,Q,,,21.59,,16722543.38547619,-13.588152891735039,-0.09254974548820183,1.1715089034676662,41.38834315651605,14.69774792572105,33.96051652636904,277,full,usable,2026-08-14,percent,deferred,
HCTI,"Healthcare Triangle, Inc. - Common Stock",nasdaqtrader:Q:HCTI,common_equity,eligible,Q,,,1.21,,1614998.053174603,-35.978835978835974,-46.92982456140351,-83.26417704011065,-99.3775720164609,99.49456975772766,187.06922440460937,277,full,usable,2026-08-14,percent,deferred,
HCWB,HCW Biologics Inc. - Common Stock,nasdaqtrader:Q:HCWB,common_equity,eligible,Q,,,2.68,,19040350.963492066,-33.990147783251224,32.54203758654799,-45.88045234248788,-90.05196733481812,92.58028792912513,109.4939047995845,277,full,usable,2026-08-14,percent,deferred,
HCWC,Healthy Choice Wellness Corp. Class A Common Stock,nasdaqtrader:A:HCWC,common_equity,eligible,A,,,0.265,,4271787.657898413,35.897435897435905,-2.930402930402931,-3.6363636363636376,-33.73343335833958,71.50537634408603,142.18814873311615,277,full,usable,2026-08-14,percent,deferred,
HD,"Home Depot, Inc. (The) Common Stock",nasdaqtrader:N:HD,common_equity,eligible,N,,,338.86,,1520348707.946508,-2.6320326418021844,11.33891900772137,-13.161806160627343,-16.778820177808342,19.970714656841903,27.648196001417958,277,full,usable,2026-08-14,percent,deferred,
HDB,HDFC Bank Limited Common Stock,nasdaqtrader:N:HDB,common_equity,eligible,N,,,23.37,,222418280.77349207,-11.174458380843777,-5.917874396135259,-28.88009738283627,-36.83783783783784,38.059899284389076,41.33274211326823,277,full,usable,2026-08-14,percent,deferred,
HDL,SUPER HI INTERNATIONAL HOLDING LTD. - American Depositary Shares,nasdaqtrader:Q:HDL,adr,eligible,Q,,,13.8,,10895.598423809523,2.8315946348733245,-6.913996627318708,-18.48789131718842,-28.497409326424872,32.551319648093845,38.376646660435945,277,full,usable,2026-08-14,percent,optional,
HDRN,"Hadron Energy, Inc. - Common Stock",nasdaqtrader:Q:HDRN,common_equity,eligible,Q,,,1.89,,320363.11746031744,-5.500000000000005,-62.048192771084345,-82.1529745042493,-81.77434908389584,83.87372013651877,70.33660503564077,277,full,usable,2026-08-14,percent,deferred,
HDSN,"Hudson Technologies, Inc. - Common Stock",nasdaqtrader:Q:HDSN,common_equity,eligible,Q,,,5.67,,3057546.927142857,-10.142630744849445,17.148760330578504,-22.328767123287673,-42.08375893769152,45.689655172413794,45.732405967242336,277,full,usable,2026-08-14,percent,deferred,
HE,"Hawaiian Electric Industries, Inc. Common Stock",nasdaqtrader:N:HE,common_equity,eligible,N,,,11.73,,23546908.266984127,-14.752906976744185,-13.367799113737068,-28.036809815950924,2.894736842105261,31.323185011709597,25.273696778641085,277,full,usable,2026-08-14,percent,deferred,
HEI,Heico Corporation Common Stock,nasdaqtrader:N:HEI,common_equity,eligible,N,,,374.67,,183881291.26587301,8.906200040694134,26.087834427057068,14.072157101537531,19.729651998849597,0.0,23.71373600075301,277,full,usable,2026-08-14,percent,deferred,
HEI.A,Heico Corporation Common Stock,nasdaqtrader:N:HEI.A,common_equity,eligible,N,,,274.99,,79670221.97984126,9.89050511508951,23.59101123595506,9.8466086122873,12.419770246514862,0.412849020388939,22.090664472038704,277,full,usable,2026-08-14,percent,deferred,
HELE,Helen of Troy Limited - Common Stock,nasdaqtrader:Q:HELE,common_equity,eligible,Q,,,30.22,,14339041.030952381,5.406348099058245,28.979940247545887,78.81656804733727,25.342181667357934,0.0,60.98520201516181,277,full,usable,2026-08-14,percent,deferred,
