ticker,company,contract_id,security_type,instrument_status,exchange,sector,industry,price,market_cap,avg_dollar_volume,return_1m,return_3m,return_6m,return_12m,drawdown_52w,historical_volatility,trading_history_days,momentum_history_status,history_data_status,as_of,percent_unit,market_cap_applicability,market_cap_source
MSBI,"Midland States Bancorp, Inc. - Common Stock",nasdaqtrader:Q:MSBI,common_equity,eligible,Q,,,32.54,,5518278.225079365,5.478119935170178,18.499635833940275,40.198190435157244,86.79678530424798,5.763104546770926,26.13083923568572,277,full,usable,2026-08-20,percent,deferred,
MSC,"Studio City International Holdings Limited American depositary shares, each representing four  Class A ordinary shares",nasdaqtrader:N:MSC,adr,eligible,N,,,1.8,,45227.93256190476,-8.163265306122447,-23.076923076923073,-38.35616438356164,-58.13953488372092,64.35643564356435,83.50622888953518,277,full,usable,2026-08-20,percent,optional,
MSCI,MSCI Inc. Common Stock,nasdaqtrader:N:MSCI,common_equity,eligible,N,,,568.75,,424961025.44714284,-0.38532270776776567,-2.2715947557434224,5.106076286221173,0.10384398760912017,11.661463429787366,40.328698064050286,277,full,usable,2026-08-20,percent,deferred,
MSEX,Middlesex Water Company - Common Stock,nasdaqtrader:Q:MSEX,common_equity,eligible,Q,,,58.76,,9234396.084761905,3.85295157299399,14.631291455325801,7.875894988066823,10.409620443442314,5.164622336991609,22.03184261137308,277,full,usable,2026-08-20,percent,deferred,
MSFT,Microsoft Corporation - Common Stock,nasdaqtrader:Q:MSFT,common_equity,eligible,Q,,,481.15,,16581704162.270317,23.264333657836755,14.271125255308025,20.7523967274005,-5.61429664358436,11.238400944527472,49.954962679534745,277,full,usable,2026-08-20,percent,deferred,
MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock,nasdaqtrader:N:MSGE,common_equity,eligible,N,,,79.83,,35204862.85714286,2.110514198004587,14.731244610520267,26.413301662707834,112.42682277807346,9.714996607102467,43.530350978629215,277,full,usable,2026-08-20,percent,deferred,
MSGM,Motorsport Games Inc. - Class A Common Stock,nasdaqtrader:Q:MSGM,common_equity,eligible,Q,,,3.8,,199560.22507936507,-13.439635535307515,-18.103448275862068,11.764705882352944,29.251700680272098,28.57142857142858,85.75114106692025,277,full,usable,2026-08-20,percent,deferred,
MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),nasdaqtrader:N:MSGS,common_equity,eligible,N,,,398.52,,95089000.83396825,0.31969792322215085,12.84723205436784,21.30029828940159,102.6647681041497,3.767024050999712,25.481887312121103,277,full,usable,2026-08-20,percent,deferred,
MSI,"Motorola Solutions, Inc. Common Stock",nasdaqtrader:N:MSI,common_equity,eligible,N,,,473.63,,443176476.93746036,17.13946528825465,19.62770256617499,4.397372597425497,2.871353793358078,3.3999592086477737,32.85323762448657,277,full,usable,2026-08-20,percent,deferred,
MSLE,Satellos Bioscience Inc. - Common Stock,nasdaqtrader:Q:MSLE,common_equity,eligible,Q,,,10.185,,462524.9272222222,4.141104294478537,38.477226376614546,-8.325832583258318,,21.714066102997688,58.5394482014285,135,limited_but_usable,usable,2026-08-20,percent,deferred,
