ticker,company,contract_id,security_type,instrument_status,exchange,sector,industry,price,market_cap,avg_dollar_volume,return_1m,return_3m,return_6m,return_12m,drawdown_52w,historical_volatility,trading_history_days,momentum_history_status,history_data_status,as_of,percent_unit,market_cap_applicability,market_cap_source
ELV,"Elevance Health, Inc. Common Stock",nasdaqtrader:N:ELV,common_equity,eligible,N,,,400.54,,589641061.0992063,5.5970050881864575,2.749987173567292,16.799346805470506,29.20645161290323,6.150565852058387,39.13150861739033,277,full,usable,2026-08-21,percent,deferred,
ELVA,Electrovaya Inc. - Common Shares,nasdaqtrader:Q:ELVA,common_equity,eligible,Q,,,6.64,,10687896.947619049,-22.969837587006957,-35.5965082444229,-13.428943937418513,45.29540481400436,45.84013050570963,171.87096348957394,277,full,usable,2026-08-21,percent,deferred,
ELVN,"Enliven Therapeutics, Inc.  - Common Stock",nasdaqtrader:Q:ELVN,common_equity,eligible,Q,,,59.82,,68570127.06142858,13.27400113614845,41.58579881656805,129.9000768639508,204.27263479145475,2.1109474717722176,39.02885662623509,277,full,usable,2026-08-21,percent,deferred,
ELVR,Elevra Lithium Limited - American Depository Shares,nasdaqtrader:Q:ELVR,adr,eligible,Q,,,67.76,,8398248.532698413,19.78080254551884,-21.92648922686945,31.880108991825608,,33.78285937652692,66.72385464861144,245,limited_but_usable,usable,2026-08-21,percent,optional,
ELWT,"Elauwit Connection, Inc. - Common Stock",nasdaqtrader:Q:ELWT,common_equity,eligible,Q,,,7.29,,198071.37904761906,-3.57142857142857,-4.204993429697767,12.5,,17.533936651583705,99.43545470230582,199,limited_but_usable,usable,2026-08-21,percent,deferred,
EMA,Emera Incorporated Common Shares,nasdaqtrader:N:EMA,common_equity,eligible,N,,,50.08,,26203273.843809526,-8.629812078087951,-5.277094760733869,-2.39719352952642,4.420350291909925,9.127200145164217,17.290964497535157,277,full,usable,2026-08-21,percent,deferred,
EMAT,Evolution Metals & Technologies Corp. - Common Stock,nasdaqtrader:Q:EMAT,common_equity,eligible,Q,,,3.97,,1159452.4015079367,-24.09177820267686,-52.3123123123123,-63.84335154826958,,81.35274776890559,159.6794010304103,158,limited_but_usable,usable,2026-08-21,percent,deferred,
EMBC,Embecta Corp. - Common Stock,nasdaqtrader:Q:EMBC,common_equity,eligible,Q,,,5.23,,6857663.789206349,60.92307692307695,57.53012048192774,-51.25815470643056,-62.347012239020884,65.83932070542129,90.74079103252923,277,full,usable,2026-08-21,percent,deferred,
EMBJ,Embraer S.A. Common Stock,nasdaqtrader:N:EMBJ,common_equity,eligible,N,,,75.95,,79704492.46222222,16.007331602260578,34.37721160651097,2.2757877726905518,36.45346748113547,4.931781199148821,31.54940201461282,277,full,usable,2026-08-21,percent,deferred,
EME,"EMCOR Group, Inc. Common Stock",nasdaqtrader:N:EME,common_equity,eligible,N,,,776.62,,349066219.41079366,0.981705176381853,-8.546867640131895,-4.4501039628932375,28.33936509510353,17.70913907284768,62.76580935404622,277,full,usable,2026-08-21,percent,deferred,
EML,Eastern Company (The) - Common Stock,nasdaqtrader:Q:EML,common_equity,eligible,Q,,,25.1,,774336.3107142857,2.7004909983633363,19.410085632730745,34.90997043805428,7.494646680942174,14.582269865577679,33.11320292122619,277,full,usable,2026-08-21,percent,deferred,
