ticker,company,contract_id,security_type,instrument_status,exchange,sector,industry,price,market_cap,avg_dollar_volume,return_1m,return_3m,return_6m,return_12m,drawdown_52w,historical_volatility,trading_history_days,momentum_history_status,history_data_status,as_of,percent_unit,market_cap_applicability,market_cap_source
SNT,Senstar Technologies Corporation - Common Shares,nasdaqtrader:Q:SNT,common_equity,eligible,Q,,,1.81,,63949.46806666667,0.0,-31.439393939393945,-52.368421052631575,-57.41176470588235,65.84905660377358,69.24295320532211,276,full,usable,2026-08-10,percent,deferred,
SNTG,Sentage Holdings Inc. - Class A Ordinary Shares,nasdaqtrader:Q:SNTG,common_equity,eligible,Q,,,1.86,,380149.6243587301,-7.920792079207917,-13.92475357489934,-9.708737864077666,7.7511296489398696,72.68722466960352,70.45313152804917,276,full,usable,2026-08-10,percent,deferred,
SNTI,"Senti Biosciences Holdings, Inc. - Common Stock",nasdaqtrader:Q:SNTI,common_equity,eligible,Q,,,0.349,,186786.58640793653,-66.11650485436893,-64.59728139582066,-62.48521982156294,-77.33766233766234,85.39748953974895,168.82161512423943,276,full,usable,2026-08-10,percent,deferred,
SNWV,"SANUWAVE Health, Inc. - Common Stock",nasdaqtrader:Q:SNWV,common_equity,eligible,Q,,,5.73,,1966169.092063492,-50.9417808219178,-63.19845857418112,-77.81649245063879,-83.3041958041958,87.26666666666667,168.80465110393556,276,full,usable,2026-08-10,percent,deferred,
SNX,TD SYNNEX Corporation Common Stock,nasdaqtrader:N:SNX,common_equity,eligible,N,,,253.74,,217109429.39666668,0.8826335877862634,6.1362780775505055,48.05694946901624,76.84694730972961,12.545667608740596,36.146068447344874,276,full,usable,2026-08-10,percent,deferred,
SNY,Sanofi - American Depositary Shares,nasdaqtrader:Q:SNY,adr,eligible,Q,,,43.48,,148357394.70793653,-0.045977011494258146,0.3925190487185315,-9.09471043278277,-8.328062407758807,16.927779900649607,27.125267281536118,276,full,usable,2026-08-10,percent,optional,
SO,Southern Company (The) Common Stock,nasdaqtrader:N:SO,common_equity,eligible,N,,,91.34,,560397797.9509524,-4.466060035561126,-0.5010893246187309,1.3987566607460034,-4.205558468799153,8.403529883674288,18.768757597651376,276,full,usable,2026-08-10,percent,deferred,
SOAR,"Volato Group, Inc. Class A Common Stock",nasdaqtrader:A:SOAR,common_equity,eligible,A,,,0.1707,,6466567.554447618,13.79999999999999,-9.202127659574478,-65.66773934030572,-87.6304347826087,95.75373134328358,98.97341287475761,276,full,usable,2026-08-10,percent,deferred,
SOBO,South Bow Corporation Common Shares,nasdaqtrader:N:SOBO,common_equity,eligible,N,,,35.92,,29629884.671428572,-0.5537098560354226,3.4860270815326944,23.098012337217288,32.155997056659324,7.1114559089733635,25.754909374582507,276,full,usable,2026-08-10,percent,deferred,
SOC,Sable Offshore Corp. Common Stock,nasdaqtrader:N:SOC,common_equity,eligible,N,,,5.09,,54909657.8163492,29.84693877551021,-60.389105058365764,-35.894206549118394,-82.46641405442645,82.90799194089993,279.00004973613255,276,full,usable,2026-08-10,percent,deferred,
SOFI,"SoFi Technologies, Inc.  - Common Stock",nasdaqtrader:Q:SOFI,common_equity,eligible,Q,,,18.12,,1350754750.5953968,-3.514376996805113,15.047619047619044,-13.135186960690303,-17.93478260869564,43.74417882645141,60.382135707104965,276,full,usable,2026-08-10,percent,deferred,
SOGP,Sound Group Inc. - American Depositary Shares,nasdaqtrader:Q:SOGP,adr,eligible,Q,,,11.82,,204899.09617460318,17.029702970297045,-21.721854304635755,-14.780100937274687,137.34939759036143,67.07520891364902,61.789118732363654,276,full,usable,2026-08-10,percent,optional,
SOHU,Sohu.com Limited  - American Depositary Shares,nasdaqtrader:Q:SOHU,adr,eligible,Q,,,14.43,,678338.955952381,12.383177570093462,-8.030592734225618,-11.797066014669921,-8.322744599745867,16.202090592334496,34.072459861196336,276,full,usable,2026-08-10,percent,optional,
SOLS,Solstice Advanced Materials Inc. - Common Stock,nasdaqtrader:Q:SOLS,common_equity,eligible,Q,,,60.32,,212383753.93825397,-1.5986949429037445,-22.913738019169326,-6.8992128414878895,,31.918735891647852,74.44994887198516,202,limited_but_usable,usable,2026-08-10,percent,deferred,
SOLV,Solventum Corporation Common Stock,nasdaqtrader:N:SOLV,common_equity,eligible,N,,,85.21,,129941414.61619048,11.09517601043024,16.12155900790406,9.075780849974379,18.429464906184844,3.771880293619423,38.122087879085285,276,full,usable,2026-08-10,percent,deferred,
SON,Sonoco Products Company Common Stock,nasdaqtrader:N:SON,common_equity,eligible,N,,,57.87,,66398170.74031746,3.5426731078904927,12.238169123351428,12.763055339049089,25.99608099281514,4.441875825627484,35.53619667467817,276,full,usable,2026-08-10,percent,deferred,
SONO,"Sonos, Inc. - Common Stock",nasdaqtrader:Q:SONO,common_equity,eligible,Q,,,15.44,,29894771.19063492,6.482758620689655,2.5232403718459473,-9.601873536299754,40.74749316317228,19.41544885177453,81.83870872375682,276,full,usable,2026-08-10,percent,deferred,
SONY,Sony Group Corporation American Depositary Shares,nasdaqtrader:N:SONY,adr,eligible,N,,,23.82,,134478509.085873,14.244604316546749,18.213399503722094,7.008086253369261,-8.490203611217828,21.28222075346993,31.553040745166648,276,full,usable,2026-08-10,percent,optional,
SOPH,SOPHiA GENETICS SA - Ordinary Shares,nasdaqtrader:Q:SOPH,common_equity,eligible,Q,,,7.67,,1761284.0834920637,35.75221238938051,48.932038834951456,59.791666666666664,139.68749999999997,0.5188067444876765,87.11684023626775,276,full,usable,2026-08-10,percent,deferred,
SORA,AsiaStrategy - Ordinary Shares,nasdaqtrader:Q:SORA,common_equity,eligible,Q,,,2.83,,117170.13063492064,48.94736842105265,11.41732283464567,31.018518518518512,-20.728291316526605,59.513590844062946,140.3017289017803,276,full,usable,2026-08-10,percent,deferred,
