ticker,company,contract_id,security_type,instrument_status,exchange,sector,industry,price,market_cap,avg_dollar_volume,return_1m,return_3m,return_6m,return_12m,drawdown_52w,historical_volatility,trading_history_days,momentum_history_status,history_data_status,as_of,percent_unit,market_cap_applicability,market_cap_source
A,"Agilent Technologies, Inc. Common Stock",nasdaqtrader:N:A,common_equity,eligible,N,,,156.3,,305336271.9590476,17.113741945152118,37.37036386008086,23.71378819059682,30.13071351261345,0.5725190839694472,26.07103664462514,277,full,usable,2026-08-20,percent,deferred,
AA,Alcoa Corporation Common Stock,nasdaqtrader:N:AA,common_equity,eligible,N,,,50.55,,318504708.4552381,9.486679662118247,-21.188026192703468,-15.31244764617189,69.3467336683417,39.67060508413892,49.244603853701626,277,full,usable,2026-08-20,percent,deferred,
AACG,"ATA Creativity Global - American Depositary Shares, each representing two common shares",nasdaqtrader:Q:AACG,adr,eligible,Q,,,1.01,,251411.95151904764,10.989010989010994,-13.675213675213671,14.77272727272727,-43.575418994413404,60.3921568627451,86.43387140928766,277,full,usable,2026-08-20,percent,optional,
AADX,"Applied Aerospace & Defense, Inc. Common Stock",nasdaqtrader:N:AADX,common_equity,eligible,N,,,15.5,,32422510.779454548,-10.352805089647187,,,,35.0104821802935,83.97758696244567,55,insufficient,usable,2026-08-20,percent,deferred,
AAL,"American Airlines Group, Inc. - Common Stock",nasdaqtrader:Q:AAL,common_equity,eligible,Q,,,13.52,,1693288182.565,-8.5868830290737,4.4015444015444105,1.2734082397003688,2.26928895612708,25.509641873278234,53.1871684906937,277,full,usable,2026-08-20,percent,deferred,
AAMI,Acadian Asset Management Inc. Common Stock,nasdaqtrader:N:AAMI,common_equity,eligible,N,,,90.85,,38116012.97746032,10.362001943634592,27.7418447694038,71.7716014369446,92.60122959508159,2.479604980678407,30.09946321035683,277,full,usable,2026-08-20,percent,deferred,
AAOI,"Applied Optoelectronics, Inc. - Common Stock",nasdaqtrader:Q:AAOI,common_equity,eligible,Q,,,129.23,,1760749595.4382539,16.9290626131017,-21.80200895558514,175.07449978714345,467.5450153711023,42.07530255490811,153.97979871364245,277,full,usable,2026-08-20,percent,deferred,
AAON,"AAON, Inc. - Common Stock",nasdaqtrader:Q:AAON,common_equity,eligible,Q,,,80.84,,122003460.01730159,-24.568442661192492,-39.5633971291866,-19.976242328251825,-1.7859312355728352,45.470489038785836,59.80292269158741,277,full,usable,2026-08-20,percent,deferred,
AAP,Advance Auto Parts Inc.,qrgf-resolution-required:N:AAP,common_equity,eligible,N,,,42.39,,116650121.24666667,-23.607857271580468,-17.271662763466043,-24.2765273311897,-24.73366477272727,33.94109396914446,98.15033226202357,277,full,usable,2026-08-20,percent,deferred,
AAPG,Ascentage Pharma Group International - American Depository Shares,nasdaqtrader:Q:AAPG,adr,eligible,Q,,,17.32,,200957.760684127,-9.955809721861186,-12.436804853387262,-27.073684210526316,-62.668390990408454,63.84133611691023,57.4860203027687,277,full,usable,2026-08-20,percent,optional,
AAPL,Apple Inc. - Common Stock,nasdaqtrader:Q:AAPL,common_equity,eligible,Q,,,311.3,,17389739967.551907,-4.476970757003884,2.994210090984284,19.464272008596218,35.01908396946565,8.462714655375203,32.88399845554339,277,full,usable,2026-08-20,percent,deferred,
AARD,"Aardvark Therapeutics, Inc. - Common Stock",nasdaqtrader:Q:AARD,common_equity,eligible,Q,,,5.89,,1512532.3616666666,-9.104938271604945,37.29603729603728,-52.538275584206296,-42.08456243854474,66.16886846639862,187.64459989789032,277,full,usable,2026-08-20,percent,deferred,
AAT,"American Assets Trust, Inc. Common Stock",nasdaqtrader:N:AAT,common_equity,eligible,N,,,22.83,,10323477.657619048,-5.933250927070466,4.917279411764697,20.985691573926847,14.550928248871031,11.682785299806586,22.023717063164344,277,full,usable,2026-08-20,percent,deferred,
AAUC,Allied Gold Corporation Common Shares,nasdaqtrader:N:AAUC,common_equity,eligible,N,,,22.92,,16886912.98285714,5.67081604426003,-13.181818181818173,-26.773162939297123,77.81225756400312,28.397375820056226,81.4232464879506,277,full,usable,2026-08-20,percent,deferred,
ABAT,American Battery Technology Company - Common Stock,nasdaqtrader:Q:ABAT,common_equity,eligible,Q,,,2.33,,17113537.494603176,-4.508196721311474,-23.606557377049175,-37.027027027027025,-1.4799154334038112,79.4351279788173,64.4751938296772,277,full,usable,2026-08-20,percent,deferred,
ABBV,AbbVie Inc. Common Stock,nasdaqtrader:N:ABBV,common_equity,eligible,N,,,261.83,,1615841061.5385716,3.3675483616265156,23.330193122939225,16.706039670158223,26.98481982637373,1.5565665300597997,25.472687833795714,277,full,usable,2026-08-20,percent,deferred,
ABCB,Ameris Bancorp Common Stock,nasdaqtrader:N:ABCB,common_equity,eligible,N,,,86.12,,43566848.93111111,-4.172693891176138,1.5805614531729129,3.8466176293259435,22.99343044844331,7.566813351937318,17.662108911893615,277,full,usable,2026-08-20,percent,deferred,
ABCL,AbCellera Biologics Inc. - Common Shares,nasdaqtrader:Q:ABCL,common_equity,eligible,Q,,,11.57,,60596537.96571429,101.91972076788831,153.17286652078775,259.31677018633536,169.6969696969697,3.6636136552872567,116.55192200625726,277,full,usable,2026-08-20,percent,deferred,
ABEO,Abeona Therapeutics Inc. - Common Stock,nasdaqtrader:Q:ABEO,common_equity,eligible,Q,,,5.96,,8566878.25984127,-7.165109034267914,12.030075187969924,12.66540642722116,-12.865497076023392,20.107238605898125,68.33662737498881,277,full,usable,2026-08-20,percent,deferred,
ABEV,Ambev S.A. American Depositary Shares (Each representing 1 Common Share),nasdaqtrader:N:ABEV,adr,eligible,N,,,2.83,,87919612.58428572,-9.87261146496815,-12.383900928792569,-8.11688311688311,30.414746543778804,17.49271137026239,19.595426968966663,277,full,usable,2026-08-20,percent,optional,
ABG,Asbury Automotive Group Inc Common Stock,nasdaqtrader:N:ABG,common_equity,eligible,N,,,215.37,,53585153.11666667,-3.5771848137535867,17.797954383853853,-3.5123874378388042,-12.12615773797381,16.845559845559844,42.2214163427872,277,full,usable,2026-08-20,percent,deferred,
ABLV,Able View Global Inc. - Class B Ordinary Shares,nasdaqtrader:Q:ABLV,common_equity,eligible,Q,,,0.9114,,76069.09308412699,-2.0000000000000018,-12.365384615384622,13.006819590824549,0.9414110089710936,25.902439024390244,87.42828640446196,277,full,usable,2026-08-20,percent,deferred,
ABM,ABM Industries Incorporated Common Stock,nasdaqtrader:N:ABM,common_equity,eligible,N,,,47.1,,24833033.13015873,0.19144862795150708,19.089759797724405,3.3121298530379484,-2.5651634257343847,5.155054369714051,21.511090163485413,277,full,usable,2026-08-20,percent,deferred,
ABNB,"Airbnb, Inc. - Class A Common Stock",nasdaqtrader:Q:ABNB,common_equity,eligible,Q,,,185.0,,641515749.8142064,32.09568011424491,36.48100331980817,47.04713456799936,46.825396825396815,0.7457481624550621,54.935784398689655,277,full,usable,2026-08-20,percent,deferred,
ABOS,"Acumen Pharmaceuticals, Inc. - Common Stock",nasdaqtrader:Q:ABOS,common_equity,eligible,Q,,,3.19,,1133168.998095238,44.34389140271493,35.74468085106381,17.279411764705866,131.15942028985506,5.341246290801194,72.27275027844638,277,full,usable,2026-08-20,percent,deferred,
ABR,Arbor Realty Trust Common Stock,nasdaqtrader:N:ABR,common_equity,eligible,N,,,5.18,,21792567.528412696,2.777777777777768,-10.380622837370247,-30.655957161981263,-54.91731940818103,58.42696629213484,38.683210725514094,277,full,usable,2026-08-20,percent,deferred,
ABSI,Absci Corporation - Common Stock,nasdaqtrader:Q:ABSI,common_equity,eligible,Q,,,9.28,,43878274.42150793,12.621359223300965,87.47474747474746,233.81294964028777,254.1984732824427,20.13769363166954,90.17331106081605,277,full,usable,2026-08-20,percent,deferred,
ABT,Abbott Laboratories Common Stock,nasdaqtrader:N:ABT,common_equity,eligible,N,,,114.14,,1138349420.9074602,13.49308939047431,29.146865806743616,1.7381228273464666,-13.036190476190479,16.454399063094716,36.730804635993316,277,full,usable,2026-08-20,percent,deferred,
ABTC,American Bitcoin Corp. - Class A Common Stock,nasdaqtrader:Q:ABTC,common_equity,eligible,Q,,,8.47,,11124041.53915873,38.85245901639347,-49.129129129129126,-44.64052287581699,-90.26436781609195,93.93483709273183,103.98044324380979,277,full,usable,2026-08-20,percent,deferred,
