ticker,company,contract_id,security_type,instrument_status,exchange,sector,industry,price,market_cap,avg_dollar_volume,return_1m,return_3m,return_6m,return_12m,drawdown_52w,historical_volatility,trading_history_days,momentum_history_status,history_data_status,as_of,percent_unit,market_cap_applicability,market_cap_source
PEB,Pebblebrook Hotel Trust Common Shares of Beneficial Interest,nasdaqtrader:N:PEB,common_equity,eligible,N,,,18.48,,45677562.53904762,-2.58302583025829,24.360699865410496,45.626477541371166,83.51539225422047,6.430379746835446,25.310167915804787,277,full,usable,2026-08-21,percent,deferred,
PEBK,"Peoples Bancorp of North Carolina, Inc. - Common Stock",nasdaqtrader:Q:PEBK,common_equity,eligible,Q,,,44.33,,1709763.210873016,4.379562043795615,4.158834586466154,12.199443178942037,48.95833333333333,2.0331491712707206,22.4770469585418,277,full,usable,2026-08-21,percent,deferred,
PEBO,Peoples Bancorp Inc. - Common Stock,nasdaqtrader:Q:PEBO,common_equity,eligible,Q,,,40.06,,10727951.814126983,0.6532663316582976,15.713460427498571,17.71965912430209,35.246455097906825,5.138527113426461,19.847653712995353,277,full,usable,2026-08-21,percent,deferred,
PECO,"Phillips Edison & Company, Inc. - Common Stock",nasdaqtrader:Q:PECO,common_equity,eligible,Q,,,39.27,,41466340.03761905,-7.989690721649478,-3.1088082901554404,0.05095541401274328,14.757451782583297,10.770279481935907,18.321018703401492,277,full,usable,2026-08-21,percent,deferred,
PED,Pedevco Corp. Common Stock,nasdaqtrader:A:PED,common_equity,eligible,A,,,13.81,,545205.7128571429,12.185215272136475,-2.402826855123674,12.276422764227647,16.245791245791242,24.03740374037403,67.57455283116121,277,full,usable,2026-08-21,percent,deferred,
PEG,Public Service Enterprise Group Incorporated Common Stock,nasdaqtrader:N:PEG,common_equity,eligible,N,,,72.61,,228816251.89555556,-8.975805440641837,-7.4796126401631025,-15.14549491644267,-14.736965711601691,16.49223691776883,15.2859310362367,277,full,usable,2026-08-21,percent,deferred,
PEGA,Pegasystems Inc. - Common Stock,nasdaqtrader:Q:PEGA,common_equity,eligible,Q,,,33.56,,79894952.68674603,29.02729719338717,-2.0145985401459843,-26.01410934744267,-35.23736009262832,49.63985594237694,71.53918744479762,277,full,usable,2026-08-21,percent,deferred,
PEN,"Penumbra, Inc. Common Stock",nasdaqtrader:N:PEN,common_equity,eligible,N,,,325.18,,117699534.50809523,2.2900283107895714,-0.8264966909634297,-4.178453559641682,27.162521507899264,9.5214245965498,6.813647189356967,277,full,usable,2026-08-21,percent,deferred,
PENG,"Penguin Solutions, Inc. - Common Stock",nasdaqtrader:Q:PENG,common_equity,eligible,Q,,,52.62,,220878387.74222222,-9.912686183872621,7.80577750460969,175.20920502092045,126.22527944969902,35.348322889789905,106.5621142948273,277,full,usable,2026-08-21,percent,deferred,
PENN,"PENN Entertainment, Inc. - Common Stock",nasdaqtrader:Q:PENN,common_equity,eligible,Q,,,18.645,,68461100.12507936,-8.01677355698076,11.646706586826339,43.20276497695852,-0.13390465988217803,15.480507706255665,36.90267026377364,277,full,usable,2026-08-21,percent,deferred,
