ticker,company,contract_id,security_type,instrument_status,exchange,sector,industry,price,market_cap,avg_dollar_volume,return_1m,return_3m,return_6m,return_12m,drawdown_52w,historical_volatility,trading_history_days,momentum_history_status,history_data_status,as_of,percent_unit,market_cap_applicability,market_cap_source
BAH,Booz Allen Hamilton Holding Corporation Common Stock,nasdaqtrader:N:BAH,common_equity,eligible,N,,,77.9,,161607942.79952383,24.123645634161896,1.1163032191069622,-12.48174362431187,-29.686794837079155,30.21589178536235,43.052778481812155,276,full,usable,2026-08-10,percent,deferred,
BAK,Braskem SA ADR,nasdaqtrader:N:BAK,adr,eligible,N,,,2.23,,7783201.639047619,-14.559386973180077,-39.56639566395664,-38.736263736263744,-26.644736842105267,55.57768924302788,50.98819851527969,276,full,usable,2026-08-10,percent,optional,
BALL,Ball Corporation Common Stock,nasdaqtrader:N:BALL,common_equity,eligible,N,,,62.58,,154813923.40238097,1.4426973577565283,6.937799043062198,-5.852264179329025,15.803108808290144,7.644628099173567,25.645400681519416,276,full,usable,2026-08-10,percent,deferred,
BALY,Bally's Corporation Common Stock,nasdaqtrader:N:BALY,common_equity,eligible,N,,,13.02,,781778.5798412699,1.0085337470907563,1.4018691588784993,-13.142094729819886,36.62119622245541,33.09352517985612,72.00537649118172,276,full,usable,2026-08-10,percent,deferred,
BANC,"Banc of California, Inc. Common Stock",nasdaqtrader:N:BANC,common_equity,eligible,N,,,18.95,,63081394.9752381,-7.560975609756104,-0.4726890756302504,-9.112709832134303,31.414701803051305,13.192853870819965,46.59242683956811,276,full,usable,2026-08-10,percent,deferred,
BAND,Bandwidth Inc. - Class A Common Stock,nasdaqtrader:Q:BAND,common_equity,eligible,Q,,,52.71,,78004687.39880952,-30.166931637519877,5.652435357787122,292.4795234549516,287.0044052863436,32.80214176440591,139.53692169630284,276,full,usable,2026-08-10,percent,deferred,
BANF,BancFirst Corporation - Common Stock,nasdaqtrader:Q:BANF,common_equity,eligible,Q,,,112.29,,19430662.23746032,-1.569074333800835,-0.5843293492695856,-5.670362903225801,-6.385994164235099,17.724208675263764,21.383658167704446,276,full,usable,2026-08-10,percent,deferred,
BANL,CBL International Limited - Class B Ordinary Shares,nasdaqtrader:Q:BANL,common_equity,eligible,Q,,,3.85,,215853.60678412698,-28.59792284866469,-41.400304414003045,-2.4081115335868097,-59.430979978925194,68.82591093117409,119.46138820274487,276,full,usable,2026-08-10,percent,deferred,
BANR,Banner Corporation - Common Stock,nasdaqtrader:Q:BANR,common_equity,eligible,Q,,,71.41,,21930176.480238095,5.6673572062740485,8.7406730622811,10.55891004799503,15.344855435309324,1.4082562474113103,21.181300770855824,276,full,usable,2026-08-10,percent,deferred,
BAOS,Baosheng Media Group Holdings Limited - Ordinary shares,nasdaqtrader:Q:BAOS,common_equity,eligible,Q,,,0.7072,,362081.3990047619,-74.83274021352312,-74.83274021352312,-73.00763358778626,-74.96637168141594,85.44855967078189,205.01011404470896,276,full,usable,2026-08-10,percent,deferred,
