ticker,company,contract_id,security_type,instrument_status,exchange,sector,industry,price,market_cap,avg_dollar_volume,return_1m,return_3m,return_6m,return_12m,drawdown_52w,historical_volatility,trading_history_days,momentum_history_status,history_data_status,as_of,percent_unit,market_cap_applicability,market_cap_source
CLIK,Click Holdings Limited - Ordinary Share,nasdaqtrader:Q:CLIK,common_equity,eligible,Q,,,1.33,,1899117.9404761905,-13.636363636363635,-7.638888888888884,-60.0,-86.87068114511352,87.65088207985143,77.58875748849022,277,full,usable,2026-08-18,percent,deferred,
CLIR,ClearSign Technologies Corporation - Common Stock,nasdaqtrader:Q:CLIR,common_equity,eligible,Q,,,4.67,,62023.857495238095,38.57566765578635,5.895691609977316,-25.636942675159236,-16.918697740615553,55.94339622641509,64.2131802080699,277,full,usable,2026-08-18,percent,deferred,
CLLS,Cellectis S.A. - American Depositary Shares,nasdaqtrader:Q:CLLS,adr,eligible,Q,,,3.04,,96438.97666666667,16.92307692307693,-21.038961038961034,-21.649484536082475,6.666666666666665,43.17757009345794,52.64518583467904,277,full,usable,2026-08-18,percent,optional,
CLMB,"Climb Global Solutions, Inc. - Common Stock",nasdaqtrader:Q:CLMB,common_equity,eligible,Q,,,28.35,,3892282.4874603176,11.482500983090848,41.537693459810285,-3.440054495912803,-4.513304142809027,20.920502092050206,38.77743741478824,277,full,usable,2026-08-18,percent,deferred,
CLMT,"Calumet, Inc - Common Stock",nasdaqtrader:Q:CLMT,common_equity,eligible,Q,,,50.81,,41885699.38111111,16.96593001841622,57.063369397217926,76.85346327880265,273.6029411764706,0.0,57.651629967150456,277,full,usable,2026-08-18,percent,deferred,
CLNE,Clean Energy Fuels Corp. - Common Stock,nasdaqtrader:Q:CLNE,common_equity,eligible,Q,,,1.605,,3345426.9313492067,-26.036866359447007,-21.323529411764707,-38.26923076923077,-33.12499999999999,47.549019607843135,74.72190404724486,277,full,usable,2026-08-18,percent,deferred,
CLNN,Clene Inc. - Common Stock,nasdaqtrader:Q:CLNN,common_equity,eligible,Q,,,4.09,,503777.3726984127,-28.621291448516583,-39.76435935198822,-3.08056872037914,12.983425414364635,67.28,72.51318111191422,277,full,usable,2026-08-18,percent,deferred,
CLOU,Global X Cloud Computing ETF,US:CLOU,etf,eligible,Q,,,27.75,,9559665.79015873,14.197530864197528,22.408469342743697,44.30577223088923,26.944190301921324,4.671934043284098,33.011140765126314,277,full,usable,2026-08-18,percent,not_applicable,
CLOV,"Clover Health Investments, Corp.  - Class A Common stock",nasdaqtrader:Q:CLOV,common_equity,eligible,Q,,,4.23,,30809809.976587303,-5.999999999999995,24.77876106194692,107.35294117647061,59.62264150943399,21.811460258780034,70.45704680144844,277,full,usable,2026-08-18,percent,deferred,
CLPR,Clipper Realty Inc. Common Stock,nasdaqtrader:N:CLPR,common_equity,eligible,N,,,3.14,,326491.43904761906,9.40766550522647,-0.6329113924050667,-4.848484848484835,-17.801047120418843,29.910714285714292,38.83174677468804,277,full,usable,2026-08-18,percent,deferred,
CLPT,ClearPoint Neuro Inc. - Common Stock,nasdaqtrader:Q:CLPT,common_equity,eligible,Q,,,15.18,,11254601.806666665,0.8637873754152814,36.38814016172505,11.782032400589104,31.428571428571427,48.716216216216225,68.01142963903152,277,full,usable,2026-08-18,percent,deferred,
CLRB,"Cellectar Biosciences, Inc. - Common Stock",nasdaqtrader:Q:CLRB,common_equity,eligible,Q,,,2.59,,321304.40428571426,2.777777777777768,-17.51592356687899,-16.987179487179493,-40.32258064516129,58.0226904376013,42.242802185828296,277,full,usable,2026-08-18,percent,deferred,
CLS,"Celestica, Inc. Common Stock",nasdaqtrader:N:CLS,common_equity,eligible,N,,,310.59,,875845518.6239682,1.0574607926075341,-9.361776636414055,8.347868555082648,58.88581952117864,34.25275190516511,95.34301489765791,277,full,usable,2026-08-18,percent,deferred,
CLSK,"CleanSpark, Inc. - Common Stock",nasdaqtrader:Q:CLSK,common_equity,eligible,Q,,,11.73,,340057753.2456349,-18.65464632454923,-12.72321428571428,26.400862068965523,20.307692307692314,49.43965517241379,103.96963495867644,277,full,usable,2026-08-18,percent,deferred,
CLST,"Catalyst Bancorp, Inc. - common stock",nasdaqtrader:Q:CLST,common_equity,eligible,Q,,,17.53,,46573.80968095238,2.0669577874818046,10.529634300126123,9.562500000000007,39.12698412698414,0.4542873367404776,24.506312198332065,277,full,usable,2026-08-18,percent,deferred,
CLVT,Clarivate Plc Ordinary Shares,nasdaqtrader:N:CLVT,common_equity,eligible,N,,,1.89,,14800079.121111112,-18.884120171673825,-24.701195219123505,5.586592178770933,-56.148491879350345,58.00000000000001,82.05673862570755,277,full,usable,2026-08-18,percent,deferred,
CLW,Clearwater Paper Corporation Common Stock,nasdaqtrader:N:CLW,common_equity,eligible,N,,,20.67,,3709962.1915873014,26.03658536585367,51.762114537444944,24.818840579710155,-4.038997214484663,11.325611325611318,72.35005019426161,277,full,usable,2026-08-18,percent,deferred,
CLWT,Euro Tech Holdings Company Limited - Ordinary Shares,nasdaqtrader:Q:CLWT,common_equity,eligible,Q,,,1.65,,2620780.6159809525,5.095541401273884,42.24137931034484,43.47826086956521,31.999999999999986,13.612565445026181,57.00783618610148,277,full,usable,2026-08-18,percent,deferred,
CLX,Clorox Company (The) Common Stock,nasdaqtrader:N:CLX,common_equity,eligible,N,,,105.55,,250010081.34317458,9.616782635787713,13.714716655893122,-14.159076122316193,-13.603994433985434,16.994337842088704,34.38326824355657,277,full,usable,2026-08-18,percent,deferred,
CLYM,"Climb Bio, Inc. - Common Stock",nasdaqtrader:Q:CLYM,common_equity,eligible,Q,,,17.39,,16492337.763888888,42.307692307692314,76.01214574898785,209.98217468805703,815.263157894737,0.28669724770642446,72.02493500788944,277,full,usable,2026-08-18,percent,deferred,
CM,Canadian Imperial Bank of Commerce Common Stock,nasdaqtrader:N:CM,common_equity,eligible,N,,,121.64,,150288582.02063492,3.259762308998315,8.539305791023466,25.99958566397347,64.80151740956511,1.6971068369161069,20.26085917878881,277,full,usable,2026-08-18,percent,deferred,
CMBT,CMB.TECH NV Ordinary Shares,nasdaqtrader:N:CMBT,common_equity,eligible,N,,,17.49,,19921422.92936508,15.981432360742698,16.13545816733066,32.299546142208754,106.73758865248222,0.0,31.07800268390188,277,full,usable,2026-08-18,percent,deferred,
CMC,Commercial Metals Company Common Stock,nasdaqtrader:N:CMC,common_equity,eligible,N,,,70.98,,86434037.03174603,8.333333333333348,1.2987012987013102,-10.401413784397873,26.052210974960044,14.697752673957442,35.77595804667501,277,full,usable,2026-08-18,percent,deferred,
CMCL,Caledonia Mining Corporation Plc Common Shares,nasdaqtrader:A:CMCL,common_equity,eligible,A,,,23.07,,4872066.266031746,37.403216200119125,-2.6171380329252925,-17.929562433297754,-0.043327556325811756,38.83881230116649,53.42690567963088,277,full,usable,2026-08-18,percent,deferred,
CMCM,"Cheetah Mobile Inc. American Depositary Shares, each representing fifty (50) Class A Ordinary Shares",nasdaqtrader:N:CMCM,adr,eligible,N,,,3.12,,62682.034898412705,3.31125827814569,-40.57142857142857,-43.98563734290843,-38.8235294117647,66.27027027027027,55.49262579595512,277,full,usable,2026-08-18,percent,optional,
CMCO,Columbus McKinnon Corporation - Common Stock,nasdaqtrader:Q:CMCO,common_equity,eligible,Q,,,17.8,,10888729.894920634,24.21493370551291,27.690100430416088,-10.372608257804627,24.47552447552448,23.506660936828528,119.97792500111224,277,full,usable,2026-08-18,percent,deferred,
CMCSA,Comcast Corporation - Class A Common Stock,nasdaqtrader:Q:CMCSA,common_equity,eligible,Q,,,26.2,,830514445.525238,10.176619007569387,5.094263939029275,-16.957210776545175,-21.674140508221228,23.279648609077597,38.517874540804634,277,full,usable,2026-08-18,percent,deferred,
CMCT,Creative Media  - Common Stock,nasdaqtrader:Q:CMCT,common_equity,eligible,Q,,,5.15,,129039.64174603175,112.80991735537191,7.291666666666674,-98.12043795620437,-99.27311220889202,99.60015527950311,105.93568973171095,277,full,usable,2026-08-18,percent,deferred,
CMDB,Costamare Bulkers Holdings Limited Common Stock,nasdaqtrader:N:CMDB,common_equity,eligible,N,,,19.39,,1184138.516031746,4.079441760601199,6.773127753303965,1.8917498686284784,117.62065095398428,3.7239324726911605,40.723084127162565,277,full,usable,2026-08-18,percent,deferred,
