ticker,company_name,listing_exchange,market_category,financial_status,security_type,instrument_status,rankable,adr_flag,etf_flag,quality_seed,contract_id,contract_id_status,approved_etf_product_type,approved_etf_sector,approved_etf_last_verified_at,source_id
CPAC,Cementos Pacasmayo S.A.A. American Depositary Shares (Each representing five Common Shares),N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:CPAC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
CRESY,"Cresud S.A.C.I.F. y A. - American Depositary Shares, each representing ten shares of Common Stock",Q,Q,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:CRESY,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
CSAN,Cosan S.A. ADS,N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:CSAN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
CUVL,Clinuvel Pharmaceuticals Limited - American Depositary Shares,Q,Q,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:CUVL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
CX,"Cemex, S.A.B. de C.V. Sponsored ADR",N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:CX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
DAO,"Youdao, Inc. American Depositary Shares, each representing one Class A Ordinary Share",N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:DAO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
DAVA,Endava plc American Depositary Shares (each representing one Class A Ordinary Share),N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:DAVA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
DBVT,DBV Technologies S.A. - American Depositary Shares,Q,S,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:DBVT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
DDI,"DoubleDown Interactive Co., Ltd. - American Depository Shares",Q,Q,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:DDI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
DDL,Dingdong (Cayman) Limited American Depositary Shares (each two representing three Ordinary Shares),N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:DDL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
DOYU,DouYu International Holdings Limited - American Depositary Shares,Q,Q,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:DOYU,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
DQ,"DAQO New Energy Corp. American Depositary Shares, each representing five ordinary shares",N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:DQ,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
DRD,DRDGOLD Limited American Depositary Shares,N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:DRD,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
DSC,DSC Holdings Ltd. - American Depositary Shares,Q,G,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:DSC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
DXF,"Eason Technology Limited American Depositary Shares (each representing sixty-thousand (60,000) Ordinary Shares)",A,,,adr,eligible,True,Y,N,,nasdaqtrader:A:DXF,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
EC,Ecopetrol S.A. American Depositary Shares,N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:EC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares,N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:EDN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
EDU,"New Oriental Education & Technology Group, Inc. Sponsored ADR representing 10 Ordinary Share (Cayman Islands)",N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:EDU,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
EH,EHang Holdings Limited - ADS,Q,G,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:EH,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ELPC,Companhia Paranaense de Energia (COPEL) American Depositary Shares (each representing four (4) Common Shares),N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:ELPC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ELVR,Elevra Lithium Limited - American Depository Shares,Q,S,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:ELVR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ENIC,Enel Chile S.A. American Depositary Shares (Each representing 50 shares of Common Stock),N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:ENIC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ENRD,Einride AB - American Depositary Shares,Q,G,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:ENRD,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ERIC,Ericsson - American Depositary Shares each representing 1 underlying Class B share,Q,Q,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:ERIC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
EVAX,Evaxion A/S - American Depositary Share,Q,S,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:EVAX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
EVO,Evotec SE - American Depositary Shares each representing 1/2 of one ordinary share,Q,Q,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:EVO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
FEDU,"Four Seasons Education (Cayman) Inc. American Depositary Shares, each ADS representing 10 ordinary shares",N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:FEDU,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
FENG,"Phoenix New Media Limited American Depositary Shares, each representing 48 Class A ordinary shares.",N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:FENG,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
FINV,FinVolution Group American Depositary Shares,N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:FINV,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
FLX,BingEx Limited - American Depositary Shares,Q,Q,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:FLX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
FMS,Fresenius Medical Care AG American Depositary Shares (Each representing 1/2 of an Ordinary Share),N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:FMS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
FOCL,"EDAP TMS S.A. - American Depositary Shares, each representing One Ordinary Share",Q,G,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:FOCL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
FOIL,"Londian Wason New Energy Tech Inc. American Depositary Shares, each representing five Ordinary Shares",N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:FOIL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
FORTY,Formula Systems (1985) Ltd. - American Depositary Shares,Q,Q,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:FORTY,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
FRSX,Foresight Autonomous Holdings Ltd. - American Depositary Shares,Q,S,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:FRSX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
FUTU,Futu Holdings Limited - American Depositary Shares,Q,G,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:FUTU,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
GDS,GDS Holdings Limited - American Depositary Shares,Q,G,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:GDS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
GFI,Gold Fields Limited American Depositary Shares,N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:GFI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
GGAL,"Grupo Financiero Galicia S.A. - American Depositary Shares, Class B Shares underlying",Q,S,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:GGAL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
GHG,"GreenTree Hospitality Group Ltd. American depositary shares, each representing one Class A ordinary share",N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:GHG,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
GMAB,Genmab A/S - American Depositary Shares,Q,Q,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:GMAB,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
GMTL,Guardian Metal Resources PLC ADS,A,,,adr,eligible,True,Y,N,,nasdaqtrader:A:GMTL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
GNTA,Genenta Science S.p.A. - American Depositary Shares,Q,S,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:GNTA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
GOTU,Gaotu Techedu Inc. American Depositary Shares,N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:GOTU,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
GPCR,Structure Therapeutics Inc. - American Depositary Shares,Q,G,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:GPCR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
GRFS,"Grifols, S.A. - American Depositary Shares",Q,Q,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:GRFS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
GRVY,"GRAVITY Co., Ltd. - American depositary shares, each representing one common share.",Q,G,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:GRVY,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
GSK,GSK plc American Depositary Shares (Each representing two Ordinary Shares),N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:GSK,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
HCM,HUTCHMED (China) Limited - American Depositary Shares,Q,Q,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:HCM,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
HDL,SUPER HI INTERNATIONAL HOLDING LTD. - American Depositary Shares,Q,G,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:HDL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
HEPS,D-Market Electronic Services & Trading - American Depositary Shares,Q,Q,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:HEPS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
HERE,Here Group Limited - American Depositary Shares,Q,G,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:HERE,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
HIMX,"Himax Technologies, Inc. - American depositary shares, each of which represents two ordinary shares.",Q,Q,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:HIMX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
HKD,AMTD Digital Inc. American Depositary Shares (every five of which represent two Class A Ordinary Shares),N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:HKD,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
HLN,Haleon plc American Depositary Shares (Each representing two Ordinary Shares),N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:HLN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
HSAI,Hesai Group - American Depositary Share,Q,Q,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:HSAI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
HTHT,H World Group Limited - American Depositary Shares,Q,Q,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:HTHT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
HTT,"High Templar Tech Limited American depositary shares, each representing one Class A ordinary share",N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:HTT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
HUIZ,Huize Holding Limited - American Depositary Shares,Q,G,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:HUIZ,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
HUYA,"HUYA Inc. American depositary shares, each  representing one Class A ordinary share",N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:HUYA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ICG,Intchains Group Limited - American Depositary Shares,Q,S,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:ICG,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
IH,"iHuman Inc. American depositary shares, each representing five Class A ordinary shares",N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:IH,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
IHG,Intercontinental Hotels Group American Depositary Shares (Each representing one Ordinary Share),N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:IHG,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
IMCR,Immunocore Holdings plc - American Depositary Shares,Q,Q,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:IMCR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
IMOS,ChipMOS TECHNOLOGIES INC. - American Depositary Shares,Q,Q,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:IMOS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
IMRN,Immuron Limited - American Depositary Shares,Q,S,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:IMRN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
INFY,Infosys Limited American Depositary Shares,N,,,adr,eligible,True,Y,N,,nasdaqtrader:N:INFY,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
IONR,ioneer Ltd - American Depositary Shares,Q,S,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:IONR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
IPHA,Innate Pharma S.A. - American Depositary Shares,Q,Q,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:IPHA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
IPX,IperionX Limited - American Depositary Share,Q,S,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:IPX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
IQ,"iQIYI, Inc. - American Depositary Shares",Q,Q,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:IQ,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
IQMX,IQM Quantum Computers Oyj - American Depositary Shares,Q,Q,N,adr,eligible,True,Y,N,,nasdaqtrader:Q:IQMX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
