ticker,company_name,listing_exchange,market_category,financial_status,security_type,instrument_status,rankable,adr_flag,etf_flag,quality_seed,contract_id,contract_id_status,approved_etf_product_type,approved_etf_sector,approved_etf_last_verified_at,source_id,identity_resolution_required,identity_resolution_reason
FRVO,Fervo Energy Company - Class A common stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FRVO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FSBC,Five Star Bancorp - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FSBC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FSBW,"FS Bancorp, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FSBW,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FSCO,FS Credit Opportunities Corp. Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:FSCO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FSEA,"First Seacoast Bancorp, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FSEA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FSI,Flexible Solutions International Inc. Common Stock (CDA),A,,,common_equity,eligible,True,N,N,,nasdaqtrader:A:FSI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FSK,FS KKR Capital Corp. Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:FSK,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FSLR,"First Solar, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FSLR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FSLY,"Fastly, Inc. - Class A Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FSLY,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FSM,Fortuna Mining Corp. Common Shares,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:FSM,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FSP,Franklin Street Properties Corp. Common Stock,A,,,common_equity,eligible,True,N,N,,nasdaqtrader:A:FSP,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FSS,Federal Signal Corporation Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:FSS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FSTR,L.B. Foster Company - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FSTR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FSUN,FirstSun Capital Bancorp - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FSUN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FSV,FirstService Corporation - Common Shares,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FSV,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FT,Franklin Universal Trust Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:FT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FTAI,FTAI Aviation Ltd. - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FTAI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FTCI,"FTC Solar, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FTCI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FTDR,"Frontdoor, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FTDR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FTEK,"Fuel Tech, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FTEK,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FTF,Franklin Limited Duration Income Trust Common Shares of Beneficial Interest,A,,,common_equity,eligible,True,N,N,,nasdaqtrader:A:FTF,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FTFT,Future FinTech Group Inc. - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FTFT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FTH,"Faeth Therapeutics, Inc.  - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FTH,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FTHM,Fathom Holdings Inc. - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FTHM,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FTI,TechnipFMC plc Ordinary Share,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:FTI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FTK,"Flotek Industries, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:FTK,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FTLF,"FitLife Brands, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FTLF,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FTNT,"Fortinet, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FTNT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FTRA,FutureCorp Space Acquisition 1 Class A Ordinary Shares,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:FTRA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FTRE,Fortrea Holdings Inc. - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FTRE,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FTS,Fortis Inc. Common Shares,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:FTS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FTV,Fortive Corporation Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:FTV,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FTW,Presidio Production Company Class A Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:FTW,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FUBO,FuboTV Inc. Class A Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:FUBO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FUFU,BitFuFu Inc. - Class A Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FUFU,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FUL,H. B. Fuller Company Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:FUL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FULC,"Fulcrum Therapeutics, Inc. - Common Stock",Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FULC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FULT,Fulton Financial Corporation - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:FULT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
FUN,Six Flags Entertainment Corporation Common Stock New,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:FUN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
