ticker,company_name,listing_exchange,market_category,financial_status,security_type,instrument_status,rankable,adr_flag,etf_flag,quality_seed,contract_id,contract_id_status,approved_etf_product_type,approved_etf_sector,approved_etf_last_verified_at,source_id
AMC,"AMC Entertainment Holdings, Inc. Class A Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AMC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMCI,AMC Robotics Corporation - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AMCI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMCR,Amcor plc Ordinary Shares,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AMCR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMCX,AMC Global Media Inc. - Class A Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AMCX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMD,"Advanced Micro Devices, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AMD,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMG,"Affiliated Managers Group, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AMG,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMGN,Amgen Inc. - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AMGN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMH,American Homes 4 Rent Common Shares of Beneficial Interest,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AMH,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMIX,"Autonomix Medical, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AMIX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMKR,"Amkor Technology, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AMKR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AMLX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMP,"Ameriprise Financial, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AMP,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMPG,"Amplitech Group, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AMPG,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMPH,"Amphastar Pharmaceuticals, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AMPH,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMPL,"Amplitude, Inc. - Class A Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AMPL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMPX,"Amprius Technologies, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AMPX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMPY,Amplify Energy Corp. Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AMPY,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMR,"Alpha Metallurgical Resources, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AMR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMRC,"Ameresco, Inc. Class A Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AMRC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMRX,"Amneal Pharmaceuticals, Inc. - Class A Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AMRX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMRZ,Amrize Ltd Ordinary Shares,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AMRZ,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMS,American Shared Hospital Services Common Stock,A,,,common_equity,eligible,True,N,N,,nasdaqtrader:A:AMS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMSC,American Superconductor Corporation - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AMSC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMSF,"AMERISAFE, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AMSF,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMST,Amesite Inc. - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AMST,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMT,American Tower Corporation (REIT) Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AMT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMTB,Amerant Bancorp Inc. Class A Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AMTB,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMTM,"Amentum Holdings, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AMTM,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMTX,"Aemetis, Inc - Common Stock",Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AMTX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMWL,American Well Corporation Class A Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AMWL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMZE,"Amaze Holdings, Inc. Common Stock",A,,,common_equity,eligible,True,N,N,,nasdaqtrader:A:AMZE,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AMZN,"Amazon.com, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AMZN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AN,"AutoNation, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ANAB,"AnaptysBio, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ANAB,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ANDE,"The Andersons, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ANDE,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ANDG,Andersen Group Inc. Class A Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:ANDG,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ANET,"Arista Networks, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:ANET,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ANF,Abercrombie & Fitch Company Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:ANF,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ANGH,Anghami Inc. - Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ANGH,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ANGI,Angi Inc. - Class A Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ANGI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ANGO,"AngioDynamics, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ANGO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ANGX,"Angel Studios, Inc. Class A Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:ANGX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ANIK,Anika Therapeutics Inc. - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ANIK,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ANIP,"ANI Pharmaceuticals, Inc. - Common Stock",Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ANIP,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ANIX,"Anixa Biosciences, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ANIX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ANNA,"AleAnna, Inc. - Class A Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ANNA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ANNX,"Annexon, Inc. - common stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ANNX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ANPA,Rich Sparkle Holdings Limited - Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ANPA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ANRO,"Alto Neuroscience, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:ANRO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ANTA,Antalpha Platform Holding Company - Class A Ordinary Shares,Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ANTA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ANTX,"AN2 Therapeutics, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ANTX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ANVS,"Annovis Bio, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:ANVS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ANY,Sphere 3D Corp. - Common Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ANY,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AOD,abrdn Total Dynamic Dividend Fund Common Shares of Beneficial Interest,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AOD,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AOMR,"Angel Oak Mortgage REIT, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AOMR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AON,Aon plc Class A Ordinary Shares (Ireland),N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AON,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AORT,"Artivion, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AORT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AOS,A.O. Smith Corporation Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AOS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AOSL,Alpha and Omega Semiconductor Limited - Common Shares,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AOSL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AOUT,"American Outdoor Brands, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AOUT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AP,Ampco-Pittsburgh Corporation Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AP,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APA,APA Corporation - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:APA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APAM,Artisan Partners Asset Management Inc. Class A Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:APAM,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APC,ARKO Petroleum Corp. - Class A Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:APC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APD,"Air Products and Chemicals, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:APD,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APEI,"American Public Education, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:APEI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APG,APi Group Corporation Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:APG,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APGE,"Apogee Therapeutics, Inc. - Common Stock",Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:APGE,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APH,Amphenol Corporation Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:APH,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APLD,Applied Digital Corporation - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:APLD,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APLE,"Apple Hospitality REIT, Inc. Common Shares",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:APLE,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APLM,Apollomics Inc. - Class A Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:APLM,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APMD,"Apnimed, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:APMD,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APO,"Apollo Global Management, Inc. (New) Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:APO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APOG,"Apogee Enterprises, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:APOG,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APP,Applovin Corporation - Class A Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:APP,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APPF,"AppFolio, Inc. - Class A Common Stock",Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:APPF,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APPN,Appian Corporation - Class A Common Stock,Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:APPN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APPS,"Digital Turbine, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:APPS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APT,"Alpha Pro Tech, Ltd. Common Stock",A,,,common_equity,eligible,True,N,N,,nasdaqtrader:A:APT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APTV,Aptiv PLC Ordinary Shares,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:APTV,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APUR,Aperture AC - Class A Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:APUR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APUS,"Apimeds Pharmaceuticals US, Inc. Common Stock",A,,,common_equity,eligible,True,N,N,,nasdaqtrader:A:APUS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APVO,Aptevo Therapeutics Inc. - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:APVO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APWC,"Asia Pacific Wire & Cable Corporation Limited  - Common shares, Par value .01 per share",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:APWC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APXT,Apex Treasury Corporation - Class A Ordinary Share,Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:APXT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
APYX,Apyx Medical Corporation - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:APYX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AQB,"AquaBounty Technologies, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AQB,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AQMS,"Aqua Metals, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AQMS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AQN,Algonquin Power & Utilities Corp. Common Shares,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AQN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AQST,"Aquestive Therapeutics, Inc. - Common Stock",Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:AQST,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
AR,Antero Resources Corporation Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:AR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ARBB,ARB IOT Group Limited - Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ARBB,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ARCB,ArcBest Corporation - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ARCB,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ARCI,Archimedes Tech SPAC Partners III Co. - Ordinary Share,Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ARCI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ARCO,Arcos Dorados Holdings Inc. Class A Shares,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:ARCO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ARCT,Arcturus Therapeutics Holdings Inc. - Common Stock,Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ARCT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ARDC,"Ares Dynamic Credit Allocation Fund, Inc. Common Shares",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:ARDC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ARDT,"Ardent Health, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:ARDT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ARDX,"Ardelyx, Inc. - Common Stock",Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:ARDX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
ARE,"Alexandria Real Estate Equities, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:ARE,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed
