ticker,company_name,listing_exchange,market_category,financial_status,security_type,instrument_status,rankable,adr_flag,etf_flag,quality_seed,contract_id,contract_id_status,approved_etf_product_type,approved_etf_sector,approved_etf_last_verified_at,source_id,identity_resolution_required,identity_resolution_reason
HCAT,"Health Catalyst, Inc - Common stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HCAT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HCC,"Warrior Met Coal, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HCC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HCHL,Happy City Holdings Limited - Class A Ordinary shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HCHL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HCI,"HCI Group, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HCI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HCIC,Hennessy Capital Investment Corp. VIII - Class A Ordinary Shares,Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HCIC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HCKT,"The Hackett Group, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HCKT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HCSG,"Healthcare Services Group, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HCSG,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HCTI,"Healthcare Triangle, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HCTI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HCWB,HCW Biologics Inc. - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HCWB,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HCWC,Healthy Choice Wellness Corp. Class A Common Stock,A,,,common_equity,eligible,True,N,N,,nasdaqtrader:A:HCWC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HD,"Home Depot, Inc. (The) Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HD,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HDB,HDFC Bank Limited Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HDB,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HDRN,"Hadron Energy, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HDRN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HDSN,"Hudson Technologies, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HDSN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HE,"Hawaiian Electric Industries, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HE,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HEI,Heico Corporation Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HEI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HEI.A,Heico Corporation Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HEI.A,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HELE,Helen of Troy Limited - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HELE,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HELP,Cybin Inc. - Common Stock,Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HELP,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HESM,Hess Midstream LP Class A Representing Limited Partner Interests,N,,,common_equity,eligible,True,N,N,,qrgf-resolution-required:N:HESM,requires_authoritative_resolution_before_L3,,,,nasdaq_trader_all_us_listed,True,instrument_resolution_required
HFBL,"Home Federal Bancorp, Inc. of Louisiana - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HFBL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HFFG,HF Foods Group Inc. - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HFFG,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HFWA,Heritage Financial Corporation - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HFWA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HG,"Hamilton Insurance Group, Ltd. Class B Common Shares",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HG,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HGBL,Heritage Global Inc. - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HGBL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HGTY,"Hagerty, Inc. Class A Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HGTY,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HGV,Hilton Grand Vacations Inc. Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HGV,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HHH,Howard Hughes Holdings Inc. Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HHH,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HHS,"Harte Hanks, Inc. - Common Stock",Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HHS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HIFS,Hingham Institution for Savings - Common Stock,Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HIFS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HIG,"The Hartford Insurance Group, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HIG,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HII,"Huntington Ingalls Industries, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HII,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HIMS,"Hims & Hers Health, Inc. Class A Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HIMS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HIND,"Vyome Holdings, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HIND,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HIPO,Hippo Holdings Inc. Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HIPO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HIT,"Health In Tech, Inc. - Class A Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HIT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HITI,High Tide Inc. - Common Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HITI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HIVE,HIVE Digital Technologies Ltd - Common Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HIVE,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HIW,"Highwoods Properties, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HIW,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HKIT,Hitek Global Inc. - Class A Ordinary Share,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HKIT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HL,Hecla Mining Company Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HLF,Herbalife Ltd. Common Shares,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HLF,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HLI,"Houlihan Lokey, Inc. Class A Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HLI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HLIO,"Helios Technologies, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HLIO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HLIT,Harmonic Inc. - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HLIT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HLLY,Holley Inc. Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HLLY,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HLMN,Hillman Solutions Corp. - Common Stock,Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HLMN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HLNE,Hamilton Lane Incorporated - Class A Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HLNE,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HLP,Hongli Group Inc. - Class A Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HLP,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HLT,Hilton Worldwide Holdings Inc. Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HLT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HLX,"Helix Energy Solutions Group, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HLX,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HMC,"Honda Motor Company, Ltd. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HMC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HMH,HMH Holding Inc. - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HMH,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HMN,Horace Mann Educators Corporation Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HMN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HMR,Heidmar Maritime Holdings Corp. - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HMR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HMY,Harmony Gold Mining Company Limited,N,,,common_equity,eligible,True,N,N,,qrgf-resolution-required:N:HMY,requires_authoritative_resolution_before_L3,,,,nasdaq_trader_all_us_listed,True,instrument_resolution_required
HNGE,"Hinge Health, Inc. Class A Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HNGE,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HNI,HNI Corporation Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HNI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HNNA,"Hennessy Advisors, Inc. - Common Stock",Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HNNA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HNRG,Hallador Energy Company - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HNRG,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HNST,"The Honest Company, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HNST,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HNVR,"Hanover Bancorp, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HNVR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HODO,House of Doge Inc. - Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HODO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HOFT,Hooker Furnishings Corporation - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HOFT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HOG,"Harley-Davidson, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HOG,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HOLO,MicroCloud Hologram Inc. - Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HOLO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HOMB,"Home BancShares, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HOMB,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HON,Honeywell International Inc. - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HON,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HONA,Honeywell Aerospace Inc. - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HONA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HOOD,"Robinhood Markets, Inc. - Class A Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HOOD,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HOPE,"Hope Bancorp, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HOPE,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HOUR,"Hour Loop, Inc. - common stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HOUR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HOV,"Hovnanian Enterprises, Inc. Class A Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HOV,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HOVR,New Horizon Aircraft Ltd. - Class A Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HOVR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HP,"Helmerich & Payne, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HP,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HPE,Hewlett Packard Enterprise Company Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HPE,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HPK,"HighPeak Energy, Inc. - Common Stock",Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HPK,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HPP,"Hudson Pacific Properties, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HPP,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HPQ,HP Inc. Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HPQ,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HQ,Horizon Quantum Holdings Ltd. - Class A Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HQ,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HQH,abrdn Healthcare Investors Shares of Beneficial Interest,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HQH,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HQI,"HireQuest, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HQI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HQL,abrdn Life Sciences Investors Shares of Beneficial Interest,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HQL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HQY,"HealthEquity, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HQY,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HR,Healthcare Realty Trust Incorporated Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HRB,"H&R Block, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HRB,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HRI,Herc Holdings Inc. Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HRI,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HRL,Hormel Foods Corporation Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HRL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HRMY,"Harmony Biosciences Holdings, Inc. - Common Stock",Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HRMY,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HROW,"Harrow, Inc. - Common Stock",Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HROW,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HRTG,"Heritage Insurance Holdings, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HRTG,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HRZN,Horizon Technology Finance Corporation - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HRZN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HSBC,"HSBC Holdings, plc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HSBC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HSDT,Solana Company - Class A Common Stock,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HSDT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HSHP,Himalaya Shipping Ltd. Common Shares,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HSHP,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HSIC,"Henry Schein, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HSIC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HSLV,Highlander Silver Corp. Common Shares,A,,,common_equity,eligible,True,N,N,,nasdaqtrader:A:HSLV,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HST,"Host Hotels & Resorts, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HST,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HSTM,"HealthStream, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HSTM,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HSY,The Hershey Company Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HSY,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HTB,"HomeTrust Bancshares, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HTB,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HTCO,High-Trend International Group - Class A Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HTCO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HTCR,"Heartcore Enterprises, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HTCR,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HTFL,"Heartflow, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HTFL,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HTGC,"Hercules Capital, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HTGC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HTH,Hilltop Holdings Inc.,N,,,common_equity,eligible,True,N,N,,qrgf-resolution-required:N:HTH,requires_authoritative_resolution_before_L3,,,,nasdaq_trader_all_us_listed,True,instrument_resolution_required
HTLD,"Heartland Express, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HTLD,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HTLM,HomesToLife Ltd - Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HTLM,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HTO,H2O America  - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HTO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HTOO,Fusion Fuel Green PLC - Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HTOO,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HTZ,"Hertz Global Holdings, Inc - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HTZ,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HUBB,Hubbell Inc Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HUBB,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HUBC,Hub Cyber Security Ltd. - Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HUBC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HUBS,"HubSpot, Inc. Common Stock",N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HUBS,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HUHU,HUHUTECH International Group Inc. - Ordinary Shares,Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HUHU,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HUM,Humana Inc. Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HUM,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HUN,Huntsman Corporation Common Stock,N,,,common_equity,eligible,True,N,N,,nasdaqtrader:N:HUN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HURA,"TuHURA Biosciences, Inc. - Common Stock",Q,S,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HURA,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HURC,"Hurco Companies, Inc. - Common Stock",Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HURC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HURN,Huron Consulting Group Inc. - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HURN,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HUT,Hut 8 Corp. - Common Stock,Q,Q,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HUT,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HVII,Hennessy Capital Investment Corp. VII - Ordinary Shares,Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HVII,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
HVMC,Highview Merger Corp. - Class A Ordinary Share,Q,G,N,common_equity,eligible,True,N,N,,nasdaqtrader:Q:HVMC,provisional_symbol_directory_id,,,,nasdaq_trader_all_us_listed,,
